from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__GCA_017854145.1	S__IMGVR_UViG_3300025869_000017	3	0.853231196926528	0.853231196926528	0.853231196926528	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_014384505.1	S__IMGVR_UViG_3300025869_000017	3	0.836623752213442	0.836623752213442	0.836623752213442	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_905478185.1	S__IMGVR_UViG_3300025869_000017	3	0.643113556514756	0.643113556514756	0.643113556514756	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300025869_000017	3	0.826266115266377	0.826266115266377	0.826266115266377	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_905182815.1	S__GCA_004195625.1	3	0.647617142934249	0.647617142934249	0.647617142934249	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCF_012276695.1	S__GCA_004195625.1	3	0.569030531249523	0.569030531249523	0.569030531249523	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_001437625.1	S__GCA_004195625.1	3	0.679234583201644	0.679234583201644	0.679234583201644	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_905182815.1	S__GCA_905181595.1	3	0.648543785744162	0.648543785744162	0.648543785744162	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCF_012276695.1	S__GCA_905181595.1	3	0.573343847916387	0.573343847916387	0.573343847916387	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_012960805.1	S__GCA_905181595.1	3	0.554654806849524	0.554654806849524	0.554654806849524	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300020263_16	S__GCA_905181595.1	3	0.723355418036472	0.723355418036472	0.723355418036472	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_014384505.1	S__GCA_905181595.1	3	0.840592150474627	0.840592150474627	0.840592150474627	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__GCA_905181595.1	3	0.807993622378689	0.807993622378689	0.807993622378689	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300025869_000017	S__GCA_905181595.1	3	0.642569689026469	0.642569689026469	0.642569689026469	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_004195625.1	S__GCA_905181595.1	3	0.639674654071092	0.639674654071092	0.639674654071092	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027780_000015	S__3300020300_16	3	0.677293474424169	0.677293474424169	0.677293474424169	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300024058_22	S__3300020300_16	3	0.616478949290825	0.616478949290825	0.616478949290825	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__Schulz_GVMAG_M_3300025652_16	S__3300020300_16	3	0.723250398206135	0.723250398206135	0.723250398206135	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
