node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300024353_52	taxon	-0.55613816	-0.017540008	-0.09604481	0.9353681	-0.115738794	-0.024736702	0.47141805	0.31956553	-0.106864795	0.112350084	0.0069213957	-0.4653669	0.28344965	-0.45677152	-0.35921595	-0.5453221	1.0215564	0.48903087	-0.48613447	-0.7639042	-0.7418858	1.2913564	0.42621434	0.49053836	0.41809493	-0.12757206	-0.7734449	-0.8992665	0.39276806	-0.19702463	-1.2428383	-0.9608464
S__3300024429_35	taxon	-0.3830936	0.29552338	0.30190724	-0.23943423	0.77007943	-0.63772666	-0.20236215	-0.35718882	1.0839134	-0.9181471	-0.25316405	1.3247383	1.1694378	0.45285153	0.01071541	-0.61585945	0.13324265	-1.6798813	-0.0682663	0.5753597	-0.45826998	0.6169691	-0.112547845	0.4222677	-0.22954252	-0.8714335	0.82288927	0.18799013	0.06407552	-0.25987428	-1.2200087	0.31375504
S__3300024431_33	taxon	-0.83251595	1.7761385	1.5053294	-1.7156675	-0.8263805	-1.5056372	-0.17247313	-0.13929608	1.9398791	-1.2540511	-0.53985035	1.7275991	0.59962666	1.3828869	0.4344781	-0.20705041	-1.3889046	-1.6597904	-0.37355852	0.97701025	-1.4302169	0.21884263	0.19106393	0.9384794	0.30812758	-1.6624372	1.7800062	0.7207475	-0.46408495	-0.0052528083	-1.6637018	0.83582103
S__3300024431_52	taxon	-0.21279398	0.5537993	0.62379193	-0.53516567	0.5083409	-0.6845675	-0.23260602	-0.24564807	1.1610382	-0.94895494	-0.53892505	1.5843482	1.0748904	0.76308477	0.038419515	-0.77440953	-0.3179789	-1.8986223	-0.1846823	0.5448952	-0.46865067	0.5121781	-0.06613432	0.45545846	-0.109954774	-1.0538714	0.8874868	0.44356313	-0.12234623	-0.10856235	-1.2579386	0.44074652
S__3300024516_13	taxon	-0.010636121	-0.25836754	-0.504692	-0.06088016	-0.11170815	0.35537845	-0.90687466	-0.61667496	-0.19546536	0.07806	0.6573459	-0.016940594	0.8220439	-0.3773869	0.73275024	-0.22647211	1.311604	0.15769085	-1.4071664	-0.11736843	-0.8260091	0.572328	0.87308085	-0.9347078	0.4499833	-0.20443231	-0.3800828	-0.5762928	0.8257687	0.8861731	-0.3961184	-0.64255846
S__3300024516_18	taxon	0.59787005	-0.19716173	-0.029758163	-0.14867169	-0.6022028	0.9589023	-0.850695	-0.7137123	-0.20834339	0.44249997	0.2770806	-0.26553425	0.7560085	0.16644832	0.8183609	-0.42513102	1.1749767	0.45847225	-1.3379415	-0.6025064	-0.7713156	0.73501986	0.80833197	-1.0946993	0.5047901	-0.08476737	-0.3789002	-0.92916846	0.908322	0.6397987	-0.1379615	-0.56812143
S__3300024516_24	taxon	-0.07329841	0.7551176	0.78079665	-0.82592726	0.22147655	-0.5377312	-0.299093	-0.17025955	1.1756923	-1.237009	-0.8299275	1.6525978	0.8427588	1.0479842	-0.075846106	-0.854859	-0.7199317	-1.9025077	0.15463908	0.4977693	-0.65442	0.5460411	-0.09664363	0.48335654	0.055431526	-1.158972	1.2224424	0.7603498	-0.4173469	-0.028779924	-1.1278886	0.50096685
S__3300024516_26	taxon	0.8027462	0.145562	-0.11165103	-0.50315297	-0.41763106	1.2456042	-1.1937581	-0.9261556	-0.10284282	0.7334784	0.6658542	-0.22688064	1.052424	-0.06696257	1.1120932	-0.15404293	0.9612334	0.3280205	-1.226296	0.3146747	-0.51320016	0.80386204	0.8998584	-1.2530065	0.46603438	-0.2241503	-0.085611954	-0.43657017	1.1374147	0.9118163	0.119013324	-0.5129646
S__3300024516_38	taxon	-0.8604611	1.7779565	1.4981992	-1.7247018	-0.8144652	-1.5254691	-0.14742465	-0.114275485	1.9610538	-1.2803776	-0.5702982	1.7188922	0.5758747	1.3640914	0.39613467	-0.23361672	-1.3767811	-1.7052	-0.3432095	0.97257733	-1.4216193	0.19009458	0.19207296	0.9472122	0.2915241	-1.6573575	1.7981235	0.72654307	-0.44746083	-0.023407608	-1.7123535	0.8397275
S__3300025232_4	taxon	0.28741986	-0.45006147	-0.2342735	-0.22232834	-0.711214	1.0383233	-0.959625	-0.70778275	-0.21194369	0.09998047	0.45573676	-0.23657037	0.6528251	0.2990256	0.534458	-0.5487691	1.0625407	0.34636334	-0.8588136	-0.17950538	-1.0686947	0.5811235	0.82844293	-0.8518832	0.9139372	-0.16605905	-0.74587834	-0.5152675	0.9621805	0.49832672	-0.5018312	-0.1972765
S__3300025243_6	taxon	0.7771713	0.11484745	-0.18729308	-0.3005213	-0.6648021	1.2070084	-0.88337183	-0.73117626	-0.16069435	0.5280546	0.7964781	-0.3353175	0.77322084	-0.07461345	0.6886725	-0.34094402	0.7171258	0.5087005	-1.125309	-0.19540766	-0.33470488	1.1054624	1.0148191	-1.0478029	0.47681746	0.19615611	-0.56702363	-0.57479936	1.0011208	0.90845954	-0.017244428	-0.32662886
S__3300025276_12	taxon	-0.23017402	0.66700685	0.5501224	-0.2743113	0.45763692	-0.5493508	-0.44259685	-0.07696807	0.9070379	-0.86258113	-0.43672258	1.3698568	1.2472773	0.5057788	0.077202246	-0.72371703	-0.0042156726	-1.4658301	-0.28738177	0.29150024	-0.62563086	0.633269	0.047581077	0.394944	-0.2553823	-1.0219966	0.53071	0.23390476	-0.1013659	-0.075623095	-1.2117307	0.2790135
S__3300025690_38	taxon	0.2736801	-0.743577	-0.4031792	-0.07919632	-0.63116896	0.8442478	-0.6606054	-0.7466103	-0.47999668	0.12175227	0.64010936	-0.476232	0.40391874	-0.25373632	0.10968349	-0.5850082	0.9099233	0.27167454	-0.4248678	-0.42799574	-1.1043365	0.6300656	0.835834	-0.7983977	0.7487496	0.1559433	-0.6157124	-0.56948173	1.0188814	0.40131187	-0.4508075	-0.16635317
