taxon	threshold	taxon_index	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	mean_abundance	prevalence_samples	prevalence_cores
S__GCA_015659595.1	5	106	d__Bacteria	p__Myxococcota_A	c__UBA9160	15	4	1294758	100	TRUE	GCA_015659595.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.302862343534203	1.87282984245172	1.11605649635617	7.98394209607354	463.102803738318	0.0547445255474453	1
S__GCA_016276965.1	5	107	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	107	4	1556076	100	TRUE	GCA_016276965.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA	""		""	""	""	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	3.46496674525265	3.9636144492432	3.86098108843985	9.25874117451264	2159.91588785047	0.39051094890511	1
S__GCA_016777225.1	5	108	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	40	4	1246126	100	TRUE	GCA_016777225.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	0.739469066686721	3.24914436989635	1.94733595060013	8.31293848704367	1021.42056074766	0.145985401459854	1
S__GCA_016777365.1	5	109	d__Bacteria	p__Bacteroidota	c__Bacteroidia	11	2	166679	100	TRUE	GCA_016777365.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.514351271757706	1.89606505409858	1.16007724639916	6.97699790030705	133.397196261682	0.0401459854014599	0.5
S__GCA_016838795.1	5	110	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	91	4	3295789	100	TRUE	GCA_016838795.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	2.84975101155095	4.43162346885497	3.79274568251282	10.4841725555252	2464.17757009346	0.332116788321168	1
S__GCA_016838825.1	5	111	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	44	4	841098	100	TRUE	GCA_016838825.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	0.894151938714837	3.33533055224509	2.02091663896386	10.2590689817288	1727.69626168224	0.160583941605839	1
S__GCA_016838845.1	5	112	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	146	4	7811028	100	TRUE	GCA_016838845.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	5.60131264503074	4.34370091783453	5.90703204670719	10.895943496596	10187.2663551402	0.532846715328467	1
S__GCA_017368835.1	5	113	d__Bacteria	p__Planctomycetota	c__Brocadiae	10	3	1501677	100	TRUE	GCA_017368835.1	Anammox	N-loss	Anammox_N_cycle	particle_associated	NO2-/NH4+	Tier1_kegg_present	0.968888888888889	KEGG_ANAMMOX	present	0.888888888888889	M00973	M00973:0.89	K20932	hzsA/hzsB (K20932/K20933)	Strous et al. 1999 Nature; Kartal et al. 2011 Nat Rev Microbiol	10.1038/22749; 10.1038/nrmicro2699	""	-0.551506308031527	2.01681368817771	1.21175868003581	10.0028065953397	186.728971962617	0.0364963503649635	0.75
S__GCA_017854145.1	5	114	d__Bacteria	p__Bacteroidota	c__Bacteroidia	46	4	1407668	100	TRUE	GCA_017854145.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.877779369958148	2.98741913979104	1.85008332457091	7.94819333227465	589.257009345794	0.167883211678832	1
S__GCA_018656365.1	5	115	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	6	2	149249	100	TRUE	GCA_018656365.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA	""		""	""	""	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	-0.728868066649274	1.38443210306573	0.998924386015443	6.04854818433574	42.6121495327103	0.0218978102189781	0.5
S__GCA_018673385.1	5	116	d__Bacteria	p__Bacteroidota	c__Bacteroidia	12	2	317852	100	TRUE	GCA_018673385.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.488853142139094	1.5524930692266	1.02244904967708	5.86556740025381	113.658878504673	0.0437956204379562	0.5
S__GCA_018830725.1	5	117	d__Bacteria	p__Actinobacteriota	c__Humimicrobiia	6	2	244792	100	TRUE	GCA_018830725.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.717019922336487	1.55024957145759	1.0521867490667	7.17169630415694	68.177570093458	0.0218978102189781	0.5
S__GCA_019057915.1	5	118	d__Archaea	p__Asgardarchaeota	c__Lokiarchaeia	5	2	30964	100	TRUE	GCA_019057915.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.769062092715693	1.55993939044066	1.07242182154724	7.32109728859019	31.6682242990654	0.0182481751824818	0.5
S__GCA_902512375.1	5	119	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	22	4	448560	100	TRUE	GCA_902512375.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.0901699699184939	1.93216568304092	1.15572384179109	6.33768202378278	245.07476635514	0.0802919708029197	1
S__GCA_902514095.1	5	120	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	14	3	278791	100	TRUE	GCA_902514095.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	-0.420169885606594	1.59959190471903	1.03134998083642	7.12224800231966	115.855140186916	0.0510948905109489	0.75
S__GCA_902608305.1	5	121	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	5	2	154777	100	TRUE	GCA_902608305.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.762152639903786	1.11958006578563	0.923388840141622	4.12907260582923	42.5280373831776	0.0182481751824818	0.5
S__GCA_905181585.1	5	122	d__Bacteria	p__Bacteroidota	c__Bacteroidia	16	3	404778	100	TRUE	GCA_905181585.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.31161350932512	2.08751877635429	1.22811700700201	7.01167345663221	213.07476635514	0.0583941605839416	0.75
S__GCA_905181595.1	5	123	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	60	4	1026253	100	TRUE	GCA_905181595.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	1.43482406511718	3.04017053876959	2.04971439197885	7.45936427048799	747.672897196262	0.218978102189781	1
S__GCA_905181625.1	5	124	d__Bacteria	p__Bacteroidota	c__Bacteroidia	7	2	384286	100	TRUE	GCA_905181625.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.687984081834971	1.20924243312667	0.936077375950094	5.11959749213989	55.4299065420561	0.0255474452554745	0.5
S__GCA_905181655.1	5	125	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	8	2	221274	100	TRUE	GCA_905181655.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.648606105352735	1.60058327686976	1.06387603221901	6.08854564782341	66.2009345794393	0.0291970802919708	0.5
S__GCA_905181685.1	5	126	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	5	2	62428	100	TRUE	GCA_905181685.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.762511192773609	1.43584999632939	1.02190970703381	6.06555483559769	41.8411214953271	0.0182481751824818	0.5
S__GCA_905181765.1	5	127	d__Bacteria	p__Bacteroidota	c__Bacteroidia	29	3	1486351	100	TRUE	GCA_905181765.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.176094533532795	2.30364649530876	1.35110484375713	7.26336257215644	296.144859813084	0.105839416058394	0.75
S__GCA_905181955.1	5	128	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	7	2	56512	100	TRUE	GCA_905181955.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.68763087008783	1.8210691272963	1.16123388341005	7.98017847541039	58.8504672897196	0.0255474452554745	0.5
S__GCA_905182065.1	5	129	d__Bacteria	p__Bacteroidota	c__Bacteroidia	10	2	218898	100	TRUE	GCA_905182065.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.571061029359315	1.6932863061479	1.0891284148215	6.23703324182108	85.588785046729	0.0364963503649635	0.5
S__GCA_905182125.1	5	130	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	7	2	286734	100	TRUE	GCA_905182125.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	-0.685624471792321	1.18892572321227	0.929516955357235	4.52683280020703	59.588785046729	0.0255474452554745	0.5
S__GCA_905182235.1	5	131	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	39	4	495493	100	TRUE	GCA_905182235.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	0.572767719214	2.66284314589892	1.60284146052758	7.68017655324756	423.542056074766	0.142335766423358	1
S__GCA_905182305.1	5	132	d__Bacteria	p__Bacteroidota	c__Bacteroidia	5	2	321373	100	TRUE	GCA_905182305.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.763893701662015	1.14594843778603	0.930578000070197	4.81082211950514	39.6869158878505	0.0182481751824818	0.5
S__GCA_905182385.1	5	133	d__Bacteria	p__Marinisomatota	c__Marinisomatia	5	2	173615	100	TRUE	GCA_905182385.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.761085568950753	1.12367990275766	0.924455911094655	4.12907260582923	44.6915887850467	0.0182481751824818	0.5
S__GCA_905182435.1	5	134	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	13	2	327485	100	TRUE	GCA_905182435.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.417309712487607	2.09146105888729	1.23007935531365	7.54325509910253	237.327102803738	0.0474452554744526	0.5
S__GCA_905182465.1	5	135	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	21	4	330237	100	TRUE	GCA_905182465.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.0933437144131748	2.52060125411323	1.44320859019011	7.96569114871317	356.738317757009	0.0766423357664234	1
S__GCA_905182475.1	5	136	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	9	2	1215927	100	TRUE	GCA_905182475.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.608193403104762	1.28271143230894	0.945602329684456	5.31058289537778	78.5700934579439	0.0328467153284672	0.5
S__GCA_905182715.1	5	137	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	6	1	426061	100	TRUE	GCA_905182715.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	-0.721601885469541	1.43882949629547	1.01516304725882	5.96733425897516	56.1728971962617	0.0218978102189781	0.25
S__GCA_905182765.1	5	138	d__Bacteria	p__Bacteroidota	c__Bacteroidia	13	2	422105	100	TRUE	GCA_905182765.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.436351594427926	1.93280425194798	1.16992569471242	6.79354650294124	156.61214953271	0.0474452554744526	0.5
S__GCA_905182775.1	5	139	d__Bacteria	p__Bacteroidota	c__Bacteroidia	18	4	598959	100	TRUE	GCA_905182775.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.233525564220601	2.21670813392999	1.28996352102501	7.5940097204665	230.130841121495	0.0656934306569343	1
S__GCA_905182795.1	5	140	d__Bacteria	p__Marinisomatota	c__Marinisomatia	26	4	377348	100	TRUE	GCA_905182795.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	0.072891353827825	2.12215204072428	1.2472330007022	7.00005081673392	302.588785046729	0.0948905109489051	1
S__GCA_905182815.1	5	141	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	104	4	2007653	100	TRUE	GCA_905182815.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	3.26500099411509	3.79335908201215	3.6399785644064	8.69474814879157	1877.51401869159	0.37956204379562	1
S__GCA_905182865.1	5	142	d__Bacteria	p__SAR324	c__SAR324	47	4	2596420	100	TRUE	GCA_905182865.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.973013188226863	3.05372463842315	1.90902001939745	8.05996619009485	955.658878504673	0.171532846715329	1
S__GCA_905182885.1	5	143	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	32	4	536560	100	TRUE	GCA_905182885.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	0.300272079652314	2.44144840640972	1.43559141620967	7.35301750376139	351.289719626168	0.116788321167883	1
S__GCA_905478185.1	5	144	d__Bacteria	p__Bacteroidota	c__Bacteroidia	38	4	977994	100	TRUE	GCA_905478185.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	0.61385038730559	2.86338986352219	1.68126689705231	7.6681889143613	708.210280373832	0.138686131386861	1
S__GCA_905478445.1	5	145	d__Bacteria	p__Bacteroidota	c__Bacteroidia	10	3	472876	100	TRUE	GCA_905478445.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.558693693923855	1.66501579427823	1.07359027094537	7.593422087018	114.626168224299	0.0364963503649635	0.75
S__GCA_905478615.1	5	146	d__Bacteria	p__Bacteroidota	c__Bacteroidia	23	3	1030132	100	TRUE	GCA_905478615.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.0632525049906219	2.16050783328631	1.26863989328143	7.31245855749884	217.308411214953	0.0839416058394161	0.75
S__GCA_905479195.1	5	147	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	5	2	171160	100	TRUE	GCA_905479195.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""	-0.757897311338855	1.13585056037698	0.927644168706552	4.12907260582923	51.2523364485981	0.0182481751824818	0.5
S__GCA_905480095.1	5	148	d__Bacteria	p__Bacteroidota	c__Bacteroidia	18	4	749058	100	TRUE	GCA_905480095.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.220977904099887	2.26370592918778	1.30490551665575	7.18531376588219	275.495327102804	0.0656934306569343	1
S__GCA_905480315.1	5	149	d__Bacteria	p__Bacteroidota	c__Bacteroidia	13	3	238275	100	TRUE	GCA_905480315.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.435583542933177	1.97857115839547	1.1902282961123	6.82251071069489	156.780373831776	0.0474452554744526	0.75
S__GCA_905612275.1	5	150	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	51	4	584716	100	TRUE	GCA_905612275.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	1.11805089042438	3.14020981830082	1.99666378449891	8.38250592535939	860.682242990654	0.186131386861314	1
S__GCA_905612295.1	5	151	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	122	4	2434889	100	TRUE	GCA_905612295.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	4.11308626950792	3.9638608699911	4.43131051557909	8.83906232912393	3180.76168224299	0.445255474452555	1
S__GCA_905612305.1	5	152	d__Bacteria	p__Bacteroidota	c__Bacteroidia	24	4	619716	100	TRUE	GCA_905612305.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.00266699075898443	1.96181495092308	1.1644007801366	6.48446050582472	280.411214953271	0.0875912408759124	1
S__GCA_905612365.1	5	153	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	21	4	286491	100	TRUE	GCA_905612365.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.119558563971693	2.10939017778614	1.23689245259395	7.73662294329109	319.836448598131	0.0766423357664234	1
S__GCA_905612455.1	5	154	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	98	4	1412602	100	TRUE	GCA_905612455.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	3.07050437214607	3.80298880335041	3.47131943480284	8.62620371790227	2022.04205607477	0.357664233576642	1
S__GCA_905616395.1	5	155	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	12	2	362331	100	TRUE	GCA_905616395.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.488511617747556	1.84333475022117	1.14099413477793	7.76017095913515	126.724299065421	0.0437956204379562	0.5
S__GCA_905618905.1	5	156	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	5	2	135769	100	TRUE	GCA_905618905.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.761363234521722	1.27846686220193	0.969347384056737	6.02085991161684	44.1401869158879	0.0182481751824818	0.5
S__GCA_905618915.1	5	157	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	38	4	599668	100	TRUE	GCA_905618915.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0;W00010:1;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.560171615004714	2.72236218516058	1.62148545433139	7.84999198572453	538.485981308411	0.138686131386861	1
S__GCA_905620445.1	5	158	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	10	2	236746	100	TRUE	GCA_905620445.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.571392306198922	1.54320151561054	1.03393116780944	7.38464896597291	85.9299065420561	0.0364963503649635	0.5
