node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300027779_26	taxon	0.054081537	-0.32527333	0.5035055	-1.4405303	0.5856833	1.0028095	0.8989055	1.206688	-0.5383167	0.42520314	-1.3682902	-0.28732648	0.21489203	0.24110802	-0.6500181	-0.10214865	-0.7250664	0.8012565	0.06835371	-0.10236931	0.31825465	0.7936276	-0.8224054	0.52975386	0.5434247	-0.65078723	-0.022751585	0.7562076	1.308323	0.1265694	-0.79291296	-0.38925967
S__3300027779_27	taxon	0.063953735	-0.40641314	0.4436106	-1.3787427	0.5445727	0.9352995	0.9377872	1.0649997	-0.5479548	0.38166523	-1.2782356	-0.24171692	0.36156094	0.21268916	-0.583645	-0.13402867	-0.7116001	0.8342012	0.1390219	-0.018384159	0.32031345	0.7835969	-0.7662144	0.6107108	0.56612945	-0.69387114	-0.055058025	0.7489455	1.1610817	0.091544785	-0.7426508	-0.29272082
S__3300027791_27	taxon	0.05878988	0.43958086	0.101658165	0.20656222	-0.42693064	-0.9519098	0.4474028	-0.38650686	0.5203146	-0.03743413	-0.4778145	0.83180237	0.19056255	-0.80126643	0.28982222	-0.25440454	-0.34977162	0.011000508	-0.25440514	0.3236665	0.48337194	0.7085787	0.28698123	0.59419584	-0.2508821	-0.5670153	-0.14455403	0.7224883	0.30169985	-0.14356555	-0.101239696	-0.5410846
S__3300027801_7	taxon	-0.24784186	-0.3919549	0.5080379	-1.1687016	0.50206894	0.6382717	0.75704384	0.76573557	-0.67963445	0.76602507	-1.5413768	-0.105059355	0.64355433	-0.13243866	-0.7591001	-0.13236028	0.032338783	1.3848512	0.15504202	0.051972836	0.120220214	1.2133584	-0.4418936	0.94495666	0.5902684	-0.9158088	-0.16646254	0.437547	1.5578926	0.14808643	-0.8351331	-0.28057963
S__3300027827_16	taxon	-0.24108964	0.27378765	0.09481397	0.69189686	-0.45137653	-0.6760193	0.45359132	-0.7873263	0.28850585	-0.577665	-0.07467948	0.47583207	-0.48026764	-0.47810546	0.7665892	-0.048167408	-0.8094262	-0.36943787	-0.12427282	0.49196708	0.6748833	0.6111287	0.45792866	-0.08036882	-0.40138933	0.31092975	-0.21523635	0.8354039	-0.010298593	-0.14911386	-0.004409343	-0.43811184
S__3300027844_72	taxon	0.086530045	-0.4003868	0.43110538	-1.3733821	0.5545309	0.9276544	0.96954435	1.0700603	-0.519404	0.3392562	-1.2256799	-0.22698715	0.41055766	0.22457315	-0.5354387	-0.14829737	-0.7228741	0.7963314	0.14251521	0.026886612	0.36510772	0.6712216	-0.77081656	0.5741717	0.52469236	-0.6275904	-0.06377501	0.7314919	1.0887798	0.06470054	-0.7556706	-0.26947382
S__3300027844_79	taxon	-0.03177613	0.31872267	0.1913242	0.06866038	-0.24902755	-0.50400424	0.50911623	-0.28986037	0.5250923	-0.33166763	-0.14803612	0.69802374	0.08173746	-0.43876064	0.2606958	-0.25439823	-0.41280907	-0.27034917	-0.30048895	0.4578852	0.7143695	0.60291016	-0.2025516	0.2931568	-0.34328333	-0.19525874	-0.13655478	0.8508645	0.36438116	-0.17549884	-0.03822449	-0.5751921
S__3300027847_80	taxon	-0.108043194	0.41225013	0.014703661	0.931154	-0.5507193	-0.79358923	0.63141954	-1.1490538	0.6170934	-0.8562501	-0.027160257	0.483576	-0.5922849	-0.43850428	1.0320052	-0.19500834	-0.97731495	-0.39184028	-0.10799846	0.46897894	0.9189747	0.46803898	0.6876555	-0.17731574	-0.4499757	0.53679276	-0.06578772	0.7754959	-0.259291	-0.099304944	0.49607837	-0.19377866
S__3300027883_17	taxon	-0.09582319	-0.28531015	0.56701434	-1.2339092	0.5278469	0.761626	0.81652236	0.9453585	-0.5910466	0.6642361	-1.4700738	-0.1647757	0.5083257	-0.028776951	-0.74344873	-0.27451575	-0.3445517	1.2176344	0.12676936	-0.06578687	0.143148	1.0035763	-0.53035414	0.90528345	0.4981474	-0.8456843	-0.107086234	0.5921329	1.5367699	0.106531665	-0.7498838	-0.2263234
S__3300027997_10	taxon	-0.037652224	0.57208157	0.34373826	0.15100352	-0.40268722	-0.9651879	0.83696467	-0.5366936	0.59739554	-0.45927417	0.12238622	0.79139376	0.17529207	-0.6961795	0.37193292	-0.61109686	-0.75520754	-0.30402607	-0.21438038	0.19621083	0.6827397	-0.028448999	-0.07162285	0.2692333	-0.4783973	-0.3550216	-0.13001478	1.0953149	0.13606873	-0.2042023	0.13934007	-0.16594788
S__GCA_000213395.2	taxon	-0.12679493	0.49143037	0.10359207	0.24834177	-0.15023437	-0.6424478	0.66054094	-0.28709066	0.59985405	-0.28807905	-0.27144536	0.5310904	0.13652688	-0.6758431	0.34715992	-0.29083633	-0.7391743	-0.20811814	0.08782449	0.21505612	0.6564956	0.45392212	0.029298842	0.24705817	-0.31871152	-0.25477874	-0.15375933	0.7432866	0.12741904	-0.19449645	-0.06269177	-0.39866176
S__GCA_000383355.1	taxon	-0.22172005	-0.5804207	0.61527514	-1.3258642	0.48419824	0.82205164	0.6795715	0.777225	-0.6725458	0.84796107	-1.7296464	-0.4137918	0.35482186	-0.15025662	-0.82485265	-0.044819236	0.108772725	1.3788569	-0.040176094	0.029691815	0.11328828	1.666842	-0.55121	0.8243407	0.79527056	-0.8416894	-0.03186245	0.47590798	1.7696395	0.25154313	-0.91959786	-0.6684648
S__GCA_000402075.1	taxon	-0.111762345	0.049249113	0.032357752	0.40319827	-0.4806229	-0.43313897	-0.0329569	-0.5100202	0.11774492	-0.3146297	-0.4079878	0.5590454	-0.7405276	-0.43036816	0.12567618	0.20679593	-0.5526067	-0.32136607	-0.10421026	0.5130851	0.4747464	1.112288	0.33681217	0.048086107	-0.24572016	0.12022057	-0.23564889	0.69237846	0.5200889	-0.025120318	-0.48236233	-0.86675334
S__GCA_001437625.1	taxon	-0.21746442	0.38282323	0.07538703	0.67599297	-0.7537341	-0.8499078	0.39062124	-0.83091223	0.50741565	-0.4966308	-0.12318606	0.7297965	-0.5233855	-0.71189463	0.6102142	0.0070192814	-0.8107245	-0.43358758	-0.1805146	0.36365008	0.5711844	0.6857631	0.49857542	0.066057056	-0.44905195	0.15233713	-0.2799619	0.8001783	0.16815747	-0.07535903	-0.008896247	-0.51785165
S__GCA_001510275.1	taxon	0.16927548	0.64685374	0.14619702	0.44760793	0.015231609	-0.35626245	0.56747425	-0.2587294	0.8521479	-0.55172503	-0.08098683	0.48217884	-0.30940998	-0.7405072	0.26906234	-0.33530557	-1.1568587	-1.0349672	-0.039206177	-0.48469332	0.69851863	0.2997637	-0.061974242	0.20044068	-1.1156356	-0.5979503	-0.29983768	0.7727324	-0.010274444	-0.7688315	-0.33861396	-0.42953926
S__GCA_001542995.1	taxon	-0.2124925	0.66216785	0.16323945	0.67119944	-0.32638776	-0.9210888	0.78496236	-1.1632104	0.94338745	-1.1735668	0.37407964	0.540277	-0.5690784	-0.48940656	1.1090446	-0.30263203	-1.5192784	-1.0167712	0.012222737	0.12625492	0.98063403	-0.061459243	0.3197339	-0.5258766	-0.6600847	0.3901579	0.032764796	0.6556027	-0.5303783	-0.026798457	0.83521926	0.049506187
S__GCA_001543015.1	taxon	0.19075185	0.6145368	0.27813953	0.70979047	-0.5219008	-1.0243347	0.6718551	-0.6887727	0.90699375	-0.41193786	-0.4168272	1.0582274	-0.37528735	-0.7194495	0.682466	-0.052301884	-0.63246185	-0.26582387	-0.061714053	0.4254901	0.735704	0.41754892	0.69624615	0.27025604	-0.44612175	0.13068905	-0.072404414	0.53071207	0.12343189	-0.124101534	0.15260799	-0.15567091
S__GCA_001643535.1	taxon	-0.072930545	0.93705285	0.18976873	0.38390976	-0.15527764	-0.44953066	0.8700086	-0.6944456	1.1620998	-0.50819504	0.005451262	0.6188494	0.11122459	-0.8876451	0.22318839	-0.6645042	-1.2944751	-1.0222539	-0.46778443	-0.6517297	0.7432468	-0.2162869	-0.13916326	0.24143966	-1.1131115	-0.87997615	-0.11773542	1.012654	-0.08431615	-0.4627989	0.19492877	-0.36809278
S__GCA_002082295.1	taxon	-0.27524382	-0.64014924	0.5830994	-1.2672447	0.44911537	0.79532206	0.66159725	0.7031586	-0.7630627	0.8836249	-1.7643268	-0.3744093	0.45146996	-0.15431567	-0.8288768	0.02312982	0.27559587	1.4617071	0.009288996	0.11670604	0.0918999	1.7483842	-0.5341345	0.87638783	0.83712685	-0.8996311	-0.0739059	0.40018475	1.7597916	0.29943132	-0.96023965	-0.6418991
