taxon	threshold	method	module_kmeans	embedding_1	embedding_2	pca_1	pca_2	module_entropy_proxy	module_count	silhouette
S__GCA_012974425.1	prev_5	spearman	M2	-1.9273758	-3.707545	2.0571778	0.07514492	0.0	3	0.49387186765670776
S__GCA_013203245.1	prev_5	spearman	M2	-1.9363152	-3.64549	1.875763	0.77493197	0.0	3	0.49387186765670776
S__GCA_013215285.1	prev_5	spearman	M3	-0.16722983	-1.8602619	-4.2715106	1.6710179	0.0	3	0.49387186765670776
S__GCA_013390475.1	prev_5	spearman	M3	-0.6646921	-1.9312558	-2.9171686	1.0623761	0.0	3	0.49387186765670776
S__GCA_013390745.1	prev_5	spearman	M2	-1.8590908	-3.6532378	1.1024548	-0.95459116	0.0	3	0.49387186765670776
S__GCA_013911135.1	prev_5	spearman	M3	-1.1543868	-2.368148	-1.157478	1.9482838	0.0	3	0.49387186765670776
S__GCA_014238785.1	prev_5	spearman	M2	-2.03545	-3.7650986	2.1435559	-0.3200516	0.0	3	0.49387186765670776
S__GCA_014384445.1	prev_5	spearman	M2	-2.0101461	-3.730816	2.0372615	-0.44328284	0.0	3	0.49387186765670776
S__GCA_014384505.1	prev_5	spearman	M1	-1.138576	-2.999147	-0.7674192	0.9440782	0.0	3	0.49387186765670776
S__GCA_015492195.1	prev_5	spearman	M2	-1.895815	-3.597494	1.4582385	-1.0081991	0.0	3	0.49387186765670776
S__GCA_015659035.1	prev_5	spearman	M2	-1.6123734	-3.3417606	0.79774296	1.5779179	0.0	3	0.49387186765670776
S__GCA_015659595.1	prev_5	spearman	M2	-1.6134152	-3.307689	0.67403936	1.5364553	0.0	3	0.49387186765670776
S__GCA_016276965.1	prev_5	spearman	M3	-0.051762223	-1.9069784	-4.399796	1.7048165	0.0	3	0.49387186765670776
S__GCA_016777225.1	prev_5	spearman	M2	-1.3356595	-3.2128983	0.3851488	1.7729151	0.0	3	0.49387186765670776
S__GCA_016777365.1	prev_5	spearman	M2	-1.9105116	-3.6747904	1.2664902	-1.1418697	0.0	3	0.49387186765670776
S__GCA_016838795.1	prev_5	spearman	M2	-1.4500196	-3.217501	0.11685221	2.4349983	0.0	3	0.49387186765670776
S__GCA_016838825.1	prev_5	spearman	M2	-1.4383044	-3.139268	0.30240244	1.6904279	0.0	3	0.49387186765670776
S__GCA_016838845.1	prev_5	spearman	M3	-1.0692098	-2.2394648	-1.2929853	2.1757581	0.0	3	0.49387186765670776
