threshold	method	core	taxon	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	temporal_var_clr	prevalence	mean_tax_abund_tad	edge_type
5	bicor	ST13	S__IMGVR_UViG_3300047369_000202	-1.44257421831955	1.69846796396143	1.68417939687281	5.79852428527823	2.88479342460328	0.0208333333333333	85.0208333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_3300049783_000307	-0.806129898138552	3.15587611407883	2.23426307721208	9.18874253039436	9.95955404741331	0.0833333333333333	952.9375	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_650627017_000001	-1.10100214747923	2.06546317655715	1.74569087809025	5.49913608444919	4.26613813371354	0.0625	154.125	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	1.09464694821113	3.76844339266863	2.87623233220704	7.32434569429701	14.2011656037479	0.3125	1564.41666666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_GVMAG-S-1102104-120_000001	-1.30226961240701	1.97165918083838	1.76788534402094	6.00167093295826	3.88743992538427	0.0416666666666667	54.5833333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_GVMAG-S-1102107-84_000001	-0.94302481214867	1.76954533343122	1.57526966497692	4.6408932257404	3.13129068706819	0.0833333333333333	160.333333333333	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_GVMAG-S-1102114-126_000001	0.422508640914784	2.95228255140809	2.17454238752277	6.70083326790475	8.71597226334865	0.25	494.854166666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_GVMAG-S-ERX556030-34_000001	-1.08881173610865	2.07333283121392	1.74355557745403	5.56871271103993	4.29870902898951	0.0625	189.854166666667	taxon_site_context
5	bicor	ST13	S__IMGVR_UViG_GVMAG-S-ERX556043-36_000001	-0.359954124820828	2.4478317076544	1.82150108429393	6.93507233475002	5.99188006899825	0.145833333333333	470.520833333333	taxon_site_context
5	bicor	ST13	S__Moniruzzaman_LP01_SRX672316_10_dc	-1.26479722903041	1.87421393093579	1.70127186545615	5.59820475033683	3.5126778589138	0.0416666666666667	134.895833333333	taxon_site_context
5	bicor	ST13	S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	0.469957654882097	3.47592872451392	2.54444417171967	7.27890773911839	12.082080497901	0.25	676.479166666667	taxon_site_context
5	bicor	ST13	S__Phycodnaviridae_KF481686_Emiliania_huxleyi_virus_145	-1.46207731180875	1.5952849256418	1.65622543513664	4.94176293838623	2.54493399397995	0.0208333333333333	33.3333333333333	taxon_site_context
5	bicor	ST13	S__Schulz_GVMAG_M_3300001718_3	-1.25558102466913	1.90590568744294	1.71048806981742	5.60649917184115	3.63247648942736	0.0416666666666667	199.854166666667	taxon_site_context
5	bicor	ST13	S__Schulz_GVMAG_M_3300025652_16	1.35487328419261	4.08550816672368	3.27084282923768	7.71866657235031	16.6913769803659	0.354166666666667	898.395833333333	taxon_site_context
5	bicor	ST13	S__Schulz_GVMAG_S_1024967_63	0.0811649899809003	3.60308147126459	2.64684881566252	7.47451392979348	12.9821960885702	0.208333333333333	392.458333333333	taxon_site_context
5	bicor	ST13	S__Schulz_GVMAG_S_1102104_120	-0.390882977846249	2.26433775213519	1.72688351635022	5.54568327296557	5.12722545574465	0.145833333333333	381.6875	taxon_site_context
5	bicor	ST13	S__Schulz_GVMAG_S_1102114_126	-0.927293815362639	2.18106419687472	1.76535118059805	5.69232969316595	4.75704103088878	0.0833333333333333	219.916666666667	taxon_site_context
5	bicor	ST13	S__TARA_ARC_108_MAG_00021	1.08747964557167	3.29952468253801	2.52052334400406	7.48553881838944	10.8868631306776	0.3125	1275	taxon_site_context
5	bicor	ST13	S__TARA_ARC_108_MAG_00033	-1.24758564333631	1.65368745142429	1.60651204203446	5.18890002657748	2.73468218699818	0.0416666666666667	300.770833333333	taxon_site_context
5	bicor	ST13	S__TARA_ARC_108_MAG_00066	-0.598209275645105	2.15308953317663	1.68564767800124	5.41343064563743	4.63579453787474	0.125	243.75	taxon_site_context
5	bicor	ST13	S__TARA_ARC_108_MAG_00082	-1.105706855661	2.00425992193936	1.7182095896547	5.37579406823827	4.01705783469239	0.0625	141.854166666667	taxon_site_context
5	bicor	ST13	S__TARA_ARC_108_MAG_00099	0.660983534073743	2.79413739039163	2.07990366300101	6.29530395219506	7.80720375638454	0.270833333333333	688.979166666667	taxon_site_context
5	bicor	ST13	S__TARA_ARC_108_MAG_00146	-0.0358019966232899	2.49592840722134	1.83832315665	5.75890218558954	6.22965861397443	0.1875	491.104166666667	taxon_site_context
5	bicor	ST13	S__TARA_ARC_108_MAG_00181	-0.905306746432511	2.42418719867825	1.88163262520809	6.28054275962622	5.8766835742355	0.0833333333333333	264.416666666667	taxon_site_context
5	bicor	ST13	S__TARA_ARC_NCLDV_00033	-0.224826509335108	2.58806729433524	1.90267446145462	6.90674812843719	6.69809232000771	0.166666666666667	403.833333333333	taxon_site_context
5	bicor	ST13	S__TARA_ARC_NCLDV_00036	-1.27056046312837	2.00012340558505	1.75947751094484	6.18616946850172	4.00049363756913	0.0416666666666667	117.729166666667	taxon_site_context
5	bicor	ST13	S__TARA_ARC_NCLDV_00116	-0.893282007696101	2.58803098679455	1.96938445455215	7.53074276000769	6.69790438860878	0.0833333333333333	346.583333333333	taxon_site_context
5	bicor	ST13	S__TARA_ARC_NCLDV_00117	-0.948233053085204	1.96538845716353	1.66119738795845	4.94176293838623	3.86275178755162	0.0833333333333333	152.354166666667	taxon_site_context
5	bicor	ST13	S__TARA_ARC_NCLDV_00127	-1.08877439587704	2.13517673817841	1.77466440452493	5.88540822746105	4.55897970325821	0.0625	191.041666666667	taxon_site_context
