node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__GCA_000213395.2	taxon	-0.63904285	0.17864911	0.4305199	0.40278727	0.20370239	-0.30062684	-0.14546667	0.9840003	-0.035135776	0.08017041	-0.85733664	0.3663785	0.7771156	-0.55346054	0.23051444	-0.06625852	-0.50871	0.031319827	-0.8907335	-0.049245782	0.18170375	0.23594843	0.40933406	0.93989396	0.37188774	0.2316968	-0.3091235	0.58468854	0.00407587	0.6380447	0.5199951	-0.28790897
S__GCA_000383355.1	taxon	-0.7509063	0.097841136	0.14173725	0.8540816	0.12705833	-0.33425772	0.007460892	0.8274189	0.13480541	-0.37963954	-0.29960868	0.33206224	0.67845833	-0.5844018	0.2958312	0.0734044	-0.31880778	0.06482977	-0.9769771	-0.10094225	0.04852976	0.64656943	0.19049159	1.0226989	0.41263783	0.5284085	-0.36208332	0.20337284	0.1831793	0.5173912	0.34935853	-0.39369667
S__GCA_000402075.1	taxon	-0.85410917	0.2676945	0.022378832	0.20763913	0.2956679	-0.15985236	-0.36787474	0.6081984	0.043686748	0.028547466	-0.8829906	0.346231	1.0801334	-0.6752298	0.065565705	-0.24356252	-0.46970457	-0.3308226	-1.0851917	0.052912876	-0.06088814	0.23871489	0.7302117	0.54315794	0.6024648	0.0059955716	-0.1622667	0.7994031	-0.21252841	0.5257906	0.50089645	-0.32542697
S__GCA_001437625.1	taxon	-0.70114994	0.23188928	0.0037001073	0.31755498	0.33814582	-0.014665037	0.15832907	0.01209715	0.4180409	-0.84289926	-0.21846777	0.32408926	0.5470173	-0.15530792	0.08038893	0.07479975	0.44811097	-0.37532532	-1.0301862	0.2753698	-0.59081334	0.7051202	0.70721996	-0.13595462	0.91553074	0.08787522	-0.13253766	0.653172	-0.302912	0.16462392	-0.008334726	-0.35444877
S__GCA_001510275.1	taxon	-0.52672285	-0.078258075	0.4053885	0.5690938	-0.1885966	-0.3281426	-0.12603831	1.1438241	-0.07882549	-0.19625157	-0.7469903	0.28805688	0.67023635	-0.70414853	0.48592404	0.025279045	-0.5364015	0.22465394	-0.6706497	-0.21727623	0.71032256	0.27666602	-0.380077	1.2361292	0.3924486	0.22881521	-0.31715542	0.3401709	0.45699847	0.87965477	0.47063425	-0.050363123
S__GCA_001542995.1	taxon	-0.35280973	0.28507003	0.6661117	0.6988105	-0.45846438	0.18529902	0.55206835	0.29648203	0.5998379	-1.0036157	0.44683433	-0.44665453	-0.28717092	-0.019298255	0.83206725	0.6361904	0.815623	0.32662764	-0.6777123	0.4302987	-0.03441634	0.691546	-0.28893635	0.02654934	0.42445457	0.7984143	-0.10811716	-0.4117366	0.17398185	0.26360968	0.23192295	0.34605515
S__GCA_001543015.1	taxon	0.39591897	0.56260407	-0.09414418	-0.52257407	-0.49163347	0.25237632	2.8812385	-2.0366652	1.7227935	-2.1433058	1.5417945	-0.34407726	-1.2173672	2.021469	-1.0095129	1.3762002	2.9055476	0.07852918	0.55243164	1.981236	-2.766171	-0.25104114	0.792517	-2.7739856	-0.16474746	-0.16114601	0.27552888	-0.30384573	-1.3012334	-0.7416034	-0.20507027	0.9694937
S__GCA_001643535.1	taxon	-0.41079432	0.032394744	0.4272815	1.1072626	-0.49902552	-0.3407706	0.4228021	0.5935084	0.37677178	-0.8979856	0.17720817	-0.054930538	0.15541175	-0.42523494	0.5837392	0.40857238	0.070111126	0.49821755	-0.4513771	-0.100510046	0.52970314	0.7803917	-0.5755607	1.0390486	0.31359684	0.75234056	-0.25128847	-0.31562167	0.54811037	0.774987	0.20454371	0.13096982
S__GCA_002082295.1	taxon	-0.83992404	0.014928699	0.05474772	0.83411753	0.36898887	-0.334684	0.10236251	0.7372194	0.096650526	-0.3854214	-0.34961525	0.4608431	0.8281578	-0.5690234	0.030106753	-0.09550491	-0.4106726	-0.033011537	-1.1047117	-0.20717692	-0.12068668	0.68379366	0.5033	0.9942827	0.457205	0.34049502	-0.33510986	0.3665908	0.101000145	0.48956755	0.35911062	-0.50544333
S__GCA_002295725.1	taxon	-0.5565804	0.14108539	0.26774654	0.8408946	0.09573567	-0.3809594	0.070809454	0.8876879	0.11814128	-0.3246509	-0.43006518	0.40221792	0.6684935	-0.4932739	0.31603712	0.12750557	-0.30058712	0.12919049	-0.9004967	-0.09861635	0.15970597	0.6108794	0.117714524	0.98531336	0.3548321	0.47213873	-0.38320768	0.2803831	0.30788597	0.6065155	0.32839215	-0.36705744
S__GCA_002313235.1	taxon	-0.6128804	0.16033694	0.31970608	0.64070845	0.10104579	-0.2688346	-0.13549086	1.0241808	0.06657533	-0.17232305	-0.647981	0.35305673	0.6566878	-0.5677223	0.41315663	0.098463535	-0.3862467	0.053333014	-0.9104761	-0.016421735	0.24241719	0.43555138	0.18610606	1.0357451	0.4481085	0.383995	-0.34550756	0.36357823	0.116628245	0.60353374	0.39981043	-0.37838227
S__GCA_002317795.1	taxon	-0.550037	0.25388834	0.35332754	0.42233896	-0.093735754	0.102533	0.7014774	0.046035975	0.6593733	-0.9761996	0.12137629	-0.057766765	0.043226834	0.013567448	0.20594813	0.35459703	0.720657	-0.016397193	-0.83762467	0.49243063	-0.6016738	0.62511045	0.24711412	-0.25056154	0.5993716	0.30845898	-0.1315463	0.1268039	-0.16120493	0.08216733	0.13715798	0.1632697
S__GCA_002335045.1	taxon	-0.4809061	0.3714189	0.47135228	0.5780931	-0.19323295	-0.39997974	-0.49560863	1.1892122	-0.26295292	0.5046279	-1.278523	0.440072	0.8312413	-0.6621618	0.55592865	-0.33863822	-0.9072963	0.42399973	-0.4067858	-0.30051535	0.32675397	-0.14187984	0.35503766	0.9506443	0.026249886	0.3425483	-0.32052854	0.59507495	0.28226918	0.6050465	0.64691526	-0.49900192
S__GCA_002499015.1	taxon	-0.6148903	0.19921939	0.12539428	0.5690756	0.2114929	-0.04952638	0.26844656	0.2394595	0.3726095	-0.8795851	-0.08849796	0.20589717	0.5286953	-0.16694051	0.26655978	0.21882951	0.3612861	-0.16295674	-0.94415104	0.14090356	-0.37209597	0.75983316	0.52000296	0.20787534	0.75868356	0.30472246	-0.13381612	0.43989515	-0.1048778	0.3324893	0.06385267	-0.3685501
S__GCA_003229345.1	taxon	-0.5144437	0.14699286	0.4137715	0.6565316	0.18485951	-0.36959466	0.05020237	1.0368706	-0.018169671	-0.06465581	-0.6934034	0.47538537	0.65394866	-0.48684013	0.21556419	0.035853386	-0.36182225	0.15321	-0.8938223	-0.08414018	0.22321427	0.43316	0.12239301	1.0273622	0.27482092	0.39456832	-0.41172615	0.38826442	0.22623856	0.658958	0.38110644	-0.33097786
S__GCA_003331785.1	taxon	-0.6644664	0.2009098	0.32428768	0.43881845	0.26985016	-0.3021923	-0.1264601	0.8886577	0.041689456	-0.034841448	-0.84926385	0.4066263	0.7658123	-0.529771	0.17917526	-0.026942223	-0.4050432	-0.048069447	-0.9186026	0.00442183	0.15446547	0.30685097	0.37906796	0.8426827	0.4618649	0.21842882	-0.283169	0.5564807	-0.021064922	0.542765	0.42928934	-0.31213367
