from	to	signed_weight	weight	abs_weight	method	core
S__TARA_PON_109_MAG_00083	S__TARA_MED_95_MAG_00363	0.631981377732187	0.631981377732187	0.631981377732187	spearman_abs_threshold	ST8
S__GCF_014279835.1	S__TARA_MED_95_MAG_00363	0.695770535784739	0.695770535784739	0.695770535784739	spearman_abs_threshold	ST8
S__GCA_905182775.1	S__TARA_MED_95_MAG_00363	0.612404324153713	0.612404324153713	0.612404324153713	spearman_abs_threshold	ST8
S__3300020317_19	S__TARA_MED_95_MAG_00363	0.774331255424919	0.774331255424919	0.774331255424919	spearman_abs_threshold	ST8
S__GCA_008974985.1	S__TARA_MED_95_MAG_00363	-0.57356584865462	0.57356584865462	0.57356584865462	spearman_abs_threshold	ST8
S__GCA_003331785.1	S__3300028197_7	0.808861358794287	0.808861358794287	0.808861358794287	spearman_abs_threshold	ST8
S__GCA_905182465.1	S__3300028197_7	0.688731949814567	0.688731949814567	0.688731949814567	spearman_abs_threshold	ST8
S__TARA_ARC_108_MAG_00181	S__3300028197_7	0.923680265130593	0.923680265130593	0.923680265130593	spearman_abs_threshold	ST8
S__GCA_905480315.1	S__3300028197_7	0.742436676398643	0.742436676398643	0.742436676398643	spearman_abs_threshold	ST8
S__GCA_016777365.1	S__3300028197_7	0.715292353823089	0.715292353823089	0.715292353823089	spearman_abs_threshold	ST8
S__TARA_PON_109_MAG_00083	S__3300028197_7	0.598279807464689	0.598279807464689	0.598279807464689	spearman_abs_threshold	ST8
S__GCF_014279835.1	S__3300028197_7	0.689615718456561	0.689615718456561	0.689615718456561	spearman_abs_threshold	ST8
S__GCA_905182775.1	S__3300028197_7	0.741939556537521	0.741939556537521	0.741939556537521	spearman_abs_threshold	ST8
S__3300020317_19	S__3300028197_7	0.863047423656593	0.863047423656593	0.863047423656593	spearman_abs_threshold	ST8
S__TARA_MED_95_MAG_00363	S__3300028197_7	0.770961887477314	0.770961887477314	0.770961887477314	spearman_abs_threshold	ST8
S__GCA_013349685.1	S__GCA_004357475.1	0.574946737157737	0.574946737157737	0.574946737157737	spearman_abs_threshold	ST8
S__GCA_016782865.1	S__GCA_016178045.1	0.955582734948316	0.955582734948316	0.955582734948316	spearman_abs_threshold	ST8
S__GCA_011049715.1	S__GCA_016178045.1	0.820973723664484	0.820973723664484	0.820973723664484	spearman_abs_threshold	ST8
S__GCA_012974305.1	S__GCA_016178045.1	0.702895920460822	0.702895920460822	0.702895920460822	spearman_abs_threshold	ST8
S__GCA_001795235.1	S__GCA_016178045.1	0.964980667560956	0.964980667560956	0.964980667560956	spearman_abs_threshold	ST8
S__3300020262_3	S__GCA_016178045.1	0.858967884478813	0.858967884478813	0.858967884478813	spearman_abs_threshold	ST8
S__GCA_003228685.1	S__GCA_016178045.1	0.644772350666772	0.644772350666772	0.644772350666772	spearman_abs_threshold	ST8
S__GCA_002686855.1	S__GCA_016178045.1	0.588771403771798	0.588771403771798	0.588771403771798	spearman_abs_threshold	ST8
S__GCA_001303465.1	S__GCA_016178045.1	0.925266314211316	0.925266314211316	0.925266314211316	spearman_abs_threshold	ST8
S__3300025823_18	S__GCA_016178045.1	0.606533575317604	0.606533575317604	0.606533575317604	spearman_abs_threshold	ST8
S__GCA_002725915.1	S__GCA_016178045.1	0.729227491517399	0.729227491517399	0.729227491517399	spearman_abs_threshold	ST8
S__GCA_003331785.1	S__GCA_009937305.1	0.55038270338515	0.55038270338515	0.55038270338515	spearman_abs_threshold	ST8
S__GCA_905182465.1	S__GCA_009937305.1	0.576485441489782	0.576485441489782	0.576485441489782	spearman_abs_threshold	ST8
S__TARA_ARC_108_MAG_00181	S__GCA_009937305.1	0.59437386569873	0.59437386569873	0.59437386569873	spearman_abs_threshold	ST8
S__GCA_905480315.1	S__GCA_009937305.1	0.62117888424209	0.62117888424209	0.62117888424209	spearman_abs_threshold	ST8
S__GCA_016777365.1	S__GCA_009937305.1	0.662447723506668	0.662447723506668	0.662447723506668	spearman_abs_threshold	ST8
S__TARA_PON_109_MAG_00083	S__GCA_009937305.1	0.561579736447566	0.561579736447566	0.561579736447566	spearman_abs_threshold	ST8
S__3300020317_19	S__GCA_009937305.1	0.597419711197033	0.597419711197033	0.597419711197033	spearman_abs_threshold	ST8
S__TARA_MED_95_MAG_00363	S__GCA_009937305.1	0.631247534127673	0.631247534127673	0.631247534127673	spearman_abs_threshold	ST8
S__3300027687_10	S__3300027791_18	-0.575112443778111	0.575112443778111	0.575112443778111	spearman_abs_threshold	ST8
S__GCA_003331785.1	S__GCA_905181585.1	0.806667718772193	0.806667718772193	0.806667718772193	spearman_abs_threshold	ST8
S__GCA_905182465.1	S__GCA_905181585.1	0.621320918488125	0.621320918488125	0.621320918488125	spearman_abs_threshold	ST8
S__TARA_ARC_108_MAG_00181	S__GCA_905181585.1	0.792701017912097	0.792701017912097	0.792701017912097	spearman_abs_threshold	ST8
S__GCA_905480315.1	S__GCA_905181585.1	0.644653988795076	0.644653988795076	0.644653988795076	spearman_abs_threshold	ST8
S__GCA_016777365.1	S__GCA_905181585.1	0.556300796969936	0.556300796969936	0.556300796969936	spearman_abs_threshold	ST8
S__GCA_002862205.1	S__GCA_905181585.1	0.623798627002288	0.623798627002288	0.623798627002288	spearman_abs_threshold	ST8
S__GCF_014279835.1	S__GCA_905181585.1	0.774165548804545	0.774165548804545	0.774165548804545	spearman_abs_threshold	ST8
S__GCA_905182775.1	S__GCA_905181585.1	0.852805176359189	0.852805176359189	0.852805176359189	spearman_abs_threshold	ST8
S__3300020317_19	S__GCA_905181585.1	0.688708277440227	0.688708277440227	0.688708277440227	spearman_abs_threshold	ST8
S__TARA_MED_95_MAG_00363	S__GCA_905181585.1	0.674615323916989	0.674615323916989	0.674615323916989	spearman_abs_threshold	ST8
S__3300028197_7	S__GCA_905181585.1	0.718527578316105	0.718527578316105	0.718527578316105	spearman_abs_threshold	ST8
S__GCA_016782865.1	S__3300024433_21	0.850729898208791	0.850729898208791	0.850729898208791	spearman_abs_threshold	ST8
S__GCA_011049715.1	S__3300024433_21	0.852205476209264	0.852205476209264	0.852205476209264	spearman_abs_threshold	ST8
S__GCA_012974305.1	S__3300024433_21	0.627799258265604	0.627799258265604	0.627799258265604	spearman_abs_threshold	ST8
S__GCA_001795235.1	S__3300024433_21	0.865209500512902	0.865209500512902	0.865209500512902	spearman_abs_threshold	ST8
S__3300020262_3	S__3300024433_21	0.891359583366212	0.891359583366212	0.891359583366212	spearman_abs_threshold	ST8
S__GCA_003228685.1	S__3300024433_21	0.683902785449381	0.683902785449381	0.683902785449381	spearman_abs_threshold	ST8
S__GCA_001303465.1	S__3300024433_21	0.85729503669218	0.85729503669218	0.85729503669218	spearman_abs_threshold	ST8
S__3300025823_18	S__3300024433_21	0.627641442436676	0.627641442436676	0.627641442436676	spearman_abs_threshold	ST8
S__GCA_002725915.1	S__3300024433_21	0.625108498382388	0.625108498382388	0.625108498382388	spearman_abs_threshold	ST8
S__GCA_016178045.1	S__3300024433_21	0.880691233330703	0.880691233330703	0.880691233330703	spearman_abs_threshold	ST8
S__GCA_003331785.1	S__GCA_014239335.1	0.63448275862069	0.63448275862069	0.63448275862069	spearman_abs_threshold	ST8
S__TARA_ARC_108_MAG_00181	S__GCA_014239335.1	0.670046555669534	0.670046555669534	0.670046555669534	spearman_abs_threshold	ST8
S__GCA_905480315.1	S__GCA_014239335.1	0.619766432573187	0.619766432573187	0.619766432573187	spearman_abs_threshold	ST8
S__GCA_016777365.1	S__GCA_014239335.1	0.566377337646966	0.566377337646966	0.566377337646966	spearman_abs_threshold	ST8
S__GCA_002862205.1	S__GCA_014239335.1	0.583705515663221	0.583705515663221	0.583705515663221	spearman_abs_threshold	ST8
S__3300020317_19	S__GCA_014239335.1	0.610755148741419	0.610755148741419	0.610755148741419	spearman_abs_threshold	ST8
S__TARA_MED_95_MAG_00363	S__GCA_014239335.1	0.642783871222284	0.642783871222284	0.642783871222284	spearman_abs_threshold	ST8
S__3300028197_7	S__GCA_014239335.1	0.609121754912018	0.609121754912018	0.609121754912018	spearman_abs_threshold	ST8
S__GCA_905181585.1	S__GCA_014239335.1	0.654651621557642	0.654651621557642	0.654651621557642	spearman_abs_threshold	ST8
S__GCA_016782865.1	S__GCA_905181955.1	0.557050422157342	0.557050422157342	0.557050422157342	spearman_abs_threshold	ST8
S__GCA_001795235.1	S__GCA_905181955.1	0.57282411425866	0.57282411425866	0.57282411425866	spearman_abs_threshold	ST8
S__GCA_001303465.1	S__GCA_905181955.1	0.590507377890002	0.590507377890002	0.590507377890002	spearman_abs_threshold	ST8
S__GCA_016178045.1	S__GCA_905181955.1	0.582206265288408	0.582206265288408	0.582206265288408	spearman_abs_threshold	ST8
S__3300024433_21	S__GCA_905181955.1	0.569186459401878	0.569186459401878	0.569186459401878	spearman_abs_threshold	ST8
S__GCA_018665385.1	S__GCA_018675705.1	-0.684431468476288	0.684431468476288	0.684431468476288	spearman_abs_threshold	ST8
S__GCA_012974425.1	S__GCA_002317795.1	0.677755858912649	0.677755858912649	0.677755858912649	spearman_abs_threshold	ST8
S__GCA_003526595.1	S__GCA_002317795.1	0.629132802020043	0.629132802020043	0.629132802020043	spearman_abs_threshold	ST8
S__GCA_012974425.1	S__GCA_002335045.1	0.613698413950919	0.613698413950919	0.613698413950919	spearman_abs_threshold	ST8
S__GCA_012960305.1	S__GCA_015659905.1	-0.771143375680581	0.771143375680581	0.771143375680581	spearman_abs_threshold	ST8
S__GCA_016782865.1	S__GCA_011053245.1	0.654651621557642	0.654651621557642	0.654651621557642	spearman_abs_threshold	ST8
S__GCA_011049715.1	S__GCA_011053245.1	0.658731160735422	0.658731160735422	0.658731160735422	spearman_abs_threshold	ST8
S__GCA_001795235.1	S__GCA_011053245.1	0.644243667639864	0.644243667639864	0.644243667639864	spearman_abs_threshold	ST8
S__3300020262_3	S__GCA_011053245.1	0.657460743312554	0.657460743312554	0.657460743312554	spearman_abs_threshold	ST8
S__GCA_003228685.1	S__GCA_011053245.1	0.576035666377338	0.576035666377338	0.576035666377338	spearman_abs_threshold	ST8
S__GCA_001303465.1	S__GCA_011053245.1	0.57162471395881	0.57162471395881	0.57162471395881	spearman_abs_threshold	ST8
S__GCA_016178045.1	S__GCA_011053245.1	0.628903969068098	0.628903969068098	0.628903969068098	spearman_abs_threshold	ST8
S__3300024433_21	S__GCA_011053245.1	0.603866487808727	0.603866487808727	0.603866487808727	spearman_abs_threshold	ST8
S__GCA_012974425.1	S__GCA_001543015.1	0.602714432257556	0.602714432257556	0.602714432257556	spearman_abs_threshold	ST8
S__GCA_003526595.1	S__GCA_001543015.1	0.636195060364555	0.636195060364555	0.636195060364555	spearman_abs_threshold	ST8
S__GCA_002317795.1	S__GCA_001543015.1	0.740037875798943	0.740037875798943	0.740037875798943	spearman_abs_threshold	ST8
S__3300024060_27	S__3300024516_14	0.639927404718693	0.639927404718693	0.639927404718693	spearman_abs_threshold	ST8
S__3300024516_14	S__GCA_002726245.1	0.553570583129488	0.553570583129488	0.553570583129488	spearman_abs_threshold	ST8
S__GCA_003331785.1	S__3300020303_2	0.563702359346643	0.563702359346643	0.563702359346643	spearman_abs_threshold	ST8
S__GCF_014279835.1	S__3300020303_2	0.653546910755149	0.653546910755149	0.653546910755149	spearman_abs_threshold	ST8
S__GCA_905182775.1	S__3300020303_2	0.557871064467766	0.557871064467766	0.557871064467766	spearman_abs_threshold	ST8
S__GCA_905181585.1	S__3300020303_2	0.556624319419238	0.556624319419238	0.556624319419238	spearman_abs_threshold	ST8
S__GCA_003331785.1	S__GCA_002499365.1	0.619947920776454	0.619947920776454	0.619947920776454	spearman_abs_threshold	ST8
S__GCA_905182465.1	S__GCA_002499365.1	0.612712065020122	0.612712065020122	0.612712065020122	spearman_abs_threshold	ST8
S__TARA_ARC_108_MAG_00181	S__GCA_002499365.1	0.713430127041742	0.713430127041742	0.713430127041742	spearman_abs_threshold	ST8
S__GCA_905480315.1	S__GCA_002499365.1	0.728754044030616	0.728754044030616	0.728754044030616	spearman_abs_threshold	ST8
S__GCA_016777365.1	S__GCA_002499365.1	0.85304190010258	0.85304190010258	0.85304190010258	spearman_abs_threshold	ST8
S__GCA_002862205.1	S__GCA_002499365.1	0.55424130040243	0.55424130040243	0.55424130040243	spearman_abs_threshold	ST8
S__TARA_PON_109_MAG_00083	S__GCA_002499365.1	0.710171230174387	0.710171230174387	0.710171230174387	spearman_abs_threshold	ST8
S__3300020317_19	S__GCA_002499365.1	0.794436992030301	0.794436992030301	0.794436992030301	spearman_abs_threshold	ST8
S__TARA_MED_95_MAG_00363	S__GCA_002499365.1	0.632731002919593	0.632731002919593	0.632731002919593	spearman_abs_threshold	ST8
S__3300028197_7	S__GCA_002499365.1	0.607362108419475	0.607362108419475	0.607362108419475	spearman_abs_threshold	ST8
S__GCA_009937305.1	S__GCA_002499365.1	0.655314448039138	0.655314448039138	0.655314448039138	spearman_abs_threshold	ST8
S__GCA_905182665.1	S__GCA_002499365.1	-0.580801704410952	0.580801704410952	0.580801704410952	spearman_abs_threshold	ST8
S__GCA_014523485.1	S__GCA_013813135.1	0.599068886609327	0.599068886609327	0.599068886609327	spearman_abs_threshold	ST8
S__GCA_003331785.1	S__3300020396_14	0.701641284620848	0.701641284620848	0.701641284620848	spearman_abs_threshold	ST8
S__GCA_905182465.1	S__3300020396_14	0.586901286199006	0.586901286199006	0.586901286199006	spearman_abs_threshold	ST8
S__TARA_ARC_108_MAG_00181	S__3300020396_14	0.741410873510613	0.741410873510613	0.741410873510613	spearman_abs_threshold	ST8
S__GCA_905480315.1	S__3300020396_14	0.623648701964807	0.623648701964807	0.623648701964807	spearman_abs_threshold	ST8
S__GCA_002862205.1	S__3300020396_14	0.555172413793104	0.555172413793104	0.555172413793104	spearman_abs_threshold	ST8
S__GCF_014279835.1	S__3300020396_14	0.76331571056577	0.76331571056577	0.76331571056577	spearman_abs_threshold	ST8
S__GCA_905182775.1	S__3300020396_14	0.8098161445593	0.8098161445593	0.8098161445593	spearman_abs_threshold	ST8
S__3300020317_19	S__3300020396_14	0.657168784029038	0.657168784029038	0.657168784029038	spearman_abs_threshold	ST8
S__TARA_MED_95_MAG_00363	S__3300020396_14	0.711086561982167	0.711086561982167	0.711086561982167	spearman_abs_threshold	ST8
S__3300028197_7	S__3300020396_14	0.733449064941214	0.733449064941214	0.733449064941214	spearman_abs_threshold	ST8
