from	to	weight	abs_weight	method	estimator	aracne_eps	core
S__GCA_001510275.1	S__GCA_905182145.1	0.189405827017414	0.189405827017414	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_013407185.1	S__GCA_905182145.1	0.276260081768721	0.276260081768721	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	S__GCA_905182145.1	0.1532883075701	0.1532883075701	mi_aracne	spearman	0	GeoB25202_R2
S__TARA_ARC_108_MAG_00069	S__GCF_000153485.2	0.311294729569434	0.311294729569434	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_014925385.1	S__GCA_015659285.1	0.240264442549964	0.240264442549964	mi_aracne	spearman	0	GeoB25202_R2
S__3300024431_27	S__GCA_015659285.1	0.271937325888689	0.271937325888689	mi_aracne	spearman	0	GeoB25202_R2
S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	S__GCA_015659285.1	0.215328193955887	0.215328193955887	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016210855.1	S__TARA_PON_109_MAG_00083	0.162621312985724	0.162621312985724	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004357655.1	S__TARA_PON_109_MAG_00083	0.13629472038976	0.13629472038976	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016189965.1	S__3300006913_8	0.667717385117783	0.667717385117783	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016195145.1	S__3300006913_8	0.741505605146604	0.741505605146604	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_011771415.1	S__GCA_000981725.1	0.195151705401052	0.195151705401052	mi_aracne	spearman	0	GeoB25202_R2
S__3300011118_20	S__3300025802_1	1.12788463156417	1.12788463156417	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016784665.1	S__GCA_002733395.1	0.432287927383728	0.432287927383728	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016782865.1	S__GCA_002733395.1	0.87636724833452	0.87636724833452	mi_aracne	spearman	0	GeoB25202_R2
S__3300020364_17	S__GCA_018675705.1	0.177712756737509	0.177712756737509	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002731735.1	S__GCA_018675705.1	0.124344484133638	0.124344484133638	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_018263435.1	S__3300026080_15	0.148510106017023	0.148510106017023	mi_aracne	spearman	0	GeoB25202_R2
