threshold	method	source_core	relation	edge_type	taxon_from	taxon_to	signed_weight	weight	abs_weight
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__TARA_ARC_108_MAG_00181	0.892279042016097	0.892279042016097	0.892279042016097
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__TARA_ARC_108_MAG_00181	0.788027847367333	0.788027847367333	0.788027847367333
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__TARA_ARC_108_MAG_00181	0.77664424284719	0.77664424284719	0.77664424284719
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__TARA_ARC_108_MAG_00181	0.941542972569444	0.941542972569444	0.941542972569444
5	pearson_abs_threshold	ST8	negative	taxon_taxon__ST8__negative	S__IMGVR_UViG_3300038315_000065	S__TARA_ARC_108_MAG_00181	-0.57316042551119	0.57316042551119	0.57316042551119
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__TARA_ARC_108_MAG_00181	0.941237006813921	0.941237006813921	0.941237006813921
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182465.1	S__TARA_ARC_108_MAG_00181	0.694903689497714	0.694903689497714	0.694903689497714
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_009937205.1	0.675314899232138	0.675314899232138	0.675314899232138
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCA_009937205.1	0.759728746798338	0.759728746798338	0.759728746798338
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_009937205.1	0.779360285586934	0.779360285586934	0.779360285586934
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_009937205.1	0.714494083066378	0.714494083066378	0.714494083066378
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_009937205.1	0.604092036415679	0.604092036415679	0.604092036415679
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_009937205.1	0.599426443609992	0.599426443609992	0.599426443609992
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCA_009937205.1	0.758901476843181	0.758901476843181	0.758901476843181
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__GCA_009937205.1	0.754272611026921	0.754272611026921	0.754272611026921
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00181	S__GCA_009937205.1	0.81473316024765	0.81473316024765	0.81473316024765
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCA_905181585.1	0.82665316903787	0.82665316903787	0.82665316903787
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCA_905181585.1	0.644019201853552	0.644019201853552	0.644019201853552
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCA_905181585.1	0.709847048747462	0.709847048747462	0.709847048747462
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCA_905181585.1	0.841032276908463	0.841032276908463	0.841032276908463
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCA_905181585.1	0.885903969722892	0.885903969722892	0.885903969722892
