taxon	glacial_present	interglacial_present	glacial_absent	interglacial_absent	odds_ratio	p_value	glacial_mean_abund	interglacial_mean_abund	log2fc	fdr	enrichment_class	threshold	method	taxon_embedding_plot	site_embedding_plot	core_mis_midpoint
S__3300001683_28	13	3	136	62	1.96998827083601	0.401476519890476	296.167785234899	110.738461538462	1.41925833204391	0.584588910377961	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300006311_3	25	20	124	45	0.455462884056457	0.0281570608795354	414.738255033557	1345.4	-1.69776212966269	0.0869852059314219	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300020187_18	22	6	127	59	1.69952082817371	0.378146894057066	311.791946308725	226.430769230769	0.461513644996894	0.559140279246773	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300020263_16	43	21	106	44	0.850618502223686	0.628869228657395	930.03355704698	1213.8	-0.384176048429887	0.76615758139246	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300020300_16	14	13	135	52	0.416724030308455	0.0430337507721774	328.315436241611	1428.87692307692	-2.12172716416349	0.122046539075192	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300020317_19	3	9	146	56	0.129288154482734	0.00137777208411148	42.9664429530201	328.769230769231	-2.93579300424622	0.00851266323397452	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300020330_9	1	11	148	54	0.0337007293314144	9.76660485776954e-06	20.4563758389262	1075.32307692308	-5.71607572588835	0.000422405660098532	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024058_12	42	15	107	50	1.30680721495882	0.50307761016467	2168.08053691275	2167.58461538462	0.000330036341354942	0.669048936117441	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024058_22	25	23	124	42	0.370093823528898	0.0041107742117864	332.013422818792	2055.56923076923	-2.6302244845607	0.0182349727856166	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024060_27	6	5	143	60	0.505261853200571	0.315286112314204	84.4429530201342	132.861538461538	-0.653874582412251	0.505041642873679	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024431_33	37	14	112	51	1.20241518471327	0.727551441383744	1151.37583892617	1894.87692307692	-0.718745300935535	0.844740935297905	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024516_13	27	17	122	48	0.62631913881672	0.200153857905457	477.080536912752	7873.15384615385	-4.04463693066989	0.37637627627874	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024516_18	18	9	131	56	0.855613832301564	0.823157936526336	225.221476510067	362.907692307692	-0.688258229067405	0.90130584189276	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024516_26	6	7	143	58	0.349610200293806	0.0679404421541489	82.9395973154363	440.092307692308	-2.40767319331929	0.172848477833349	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300024516_38	65	30	84	35	0.903211567899919	0.76607630944941	1477.36241610738	7731.92307692308	-2.38780350252705	0.866217003495085	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300025276_12	12	4	137	61	1.33407518879391	0.781080577708576	172.328859060403	153.969230769231	0.162522250426239	0.877447661971322	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300025894_53	16	3	133	62	2.47735664442594	0.194539246756081	270.718120805369	183.646153846154	0.559862774973662	0.369838348228594	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026080_15	9	7	140	58	0.534345517630185	0.261173241275116	116.58389261745	210.923076923077	-0.855348464649111	0.456393643844394	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026087_14	11	2	138	63	2.50197772184076	0.352313696474434	233.040268456376	94.6769230769231	1.29949453396162	0.532164605083277	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026253_28	40	21	109	44	0.769885715745519	0.415817611715195	744.046979865772	7013.38461538462	-3.23664522360488	0.59947039022274	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026253_8	10	2	139	63	2.25889429513768	0.353751038061138	146.228187919463	59.5846153846154	1.2952096440319	0.532164605083277	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026264_29	7	3	142	62	1.01870230526708	1	105.664429530201	96.4923076923077	0.13100395249248	1	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300026264_34	92	31	57	34	1.76543861284591	0.0710228003096958	7088.59731543624	5290.13846153846	0.422194693342622	0.178071658747498	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027687_20	37	3	112	62	6.78258204211365	0.000238984726563556	751.221476510067	178.830769230769	2.07064331750455	0.00344536314129126	glacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027752_17	26	12	123	53	0.933908009634742	0.847904764764994	375.637583892617	474.323076923077	-0.336528642755625	0.916597949907434	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027771_26	8	5	141	60	0.682147929741511	0.540374112069712	128.046979865772	163.461538461538	-0.352277989828777	0.697647174537763	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027779_22	15	2	134	63	3.51019514361979	0.101849736128557	267.496644295302	80.6153846153846	1.73039368711321	0.228831225327797	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027791_27	22	4	127	61	2.63164396565163	0.109577459081848	351.865771812081	145.676923076923	1.27225281933804	0.236961255264497	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027827_16	18	10	131	55	0.756729533060187	0.51435554048335	288.463087248322	363.784615384615	-0.334697812672653	0.669048936117441	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027844_79	15	3	134	62	2.30573664284585	0.283877718094486	278.946308724832	133.969230769231	1.05808576545724	0.475795725786353	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027847_80	44	12	105	53	1.8457742742965	0.0946081488635707	1732.89932885906	472.461538461539	1.87491904854033	0.22117851018105	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__3300027997_10	10	15	139	50	0.241709270482835	0.00188999877726621	176.315436241611	1697.16923076923	-3.26689972914486	0.0108989929489018	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_000213395.2	14	5	135	60	1.24317641507325	0.798234509160337	267.335570469799	169.523076923077	0.657170127109049	0.890932710224119	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_000383355.1	6	5	143	60	0.505261853200571	0.315286112314204	78	147.507692307692	-0.919244153042813	0.505041642873679	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_000402075.1	17	7	132	58	1.06678408007889	1	317.590604026846	219.476923076923	0.533098973278055	1	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001437625.1	48	7	101	58	3.91651680201724	0.00106468340272265	933.738255033557	238.292307692308	1.97028580598087	0.00800827081178344	glacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001510275.1	3	9	146	56	0.129288154482734	0.00137777208411148	66.8590604026846	532.015384615385	-2.99227296132549	0.00851266323397452	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001542995.1	32	11	117	54	1.34087376880877	0.578143415738454	738.630872483221	495.723076923077	0.575319142255662	0.724773992193859	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001543015.1	78	28	71	37	1.44915539825487	0.236147342061945	9990.91946308725	3940.32307692308	1.34230353025429	0.417184897897762	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_001643535.1	26	13	123	52	0.846217811555156	0.70148841006636	986.241610738255	1046.2	-0.0851456467429031	0.831215718777263	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002082295.1	15	4	134	61	1.70322120747167	0.44086343226748	287.03355704698	111.261538461538	1.36726444445371	0.620076209611984	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002295725.1	2	8	147	57	0.0981283667753287	0.00135133841180349	21.5973154362416	647.230769230769	-4.9053562297957	0.00851266323397452	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002313235.1	5	8	144	57	0.249272697599452	0.0242269997425606	59.9463087248322	378.138461538462	-2.65717175156764	0.0797101378363612	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002317795.1	40	10	109	55	2.01222421445136	0.0798070086415414	912.751677852349	778.523076923077	0.229482611205911	0.194459330915305	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002335045.1	10	1	139	64	4.58070751222616	0.1789584945751	161.087248322148	54.3076923076923	1.56861381175943	0.347863141140363	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_002499015.1	36	3	113	62	6.54159207129086	0.000407732469945244	979	309.523076923077	1.66126188105875	0.00424218978788002	glacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_003229345.1	7	3	142	62	1.01870230526708	1	147.885906040268	241.415384615385	-0.707033047566531	1	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_003331785.1	9	10	140	55	0.355529701163729	0.0363192716845292	227.161073825503	543.476923076923	-1.258503136921	0.106495491549552	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_003526595.1	20	6	129	59	1.52174309824448	0.497328829061123	566.664429530201	183.892307692308	1.62363350726722	0.669048936117441	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_003545625.1	13	4	136	61	1.45532386560099	0.595883591679214	198.852348993289	336.446153846154	-0.758678021364471	0.741639290363338	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_003672175.1	17	20	132	45	0.291729065129498	0.00132695004413156	415.295302013423	1661.89230769231	-2.00061743780472	0.00851266323397452	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_004195625.1	47	8	102	57	3.26719240526443	0.00352476530997242	831.496644295302	583.553846153846	0.510844656842447	0.0164806594223035	glacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_004356455.1	2	10	147	55	0.075840963397386	0.000150074859140202	20.9395973154362	1222.96923076923	-5.86801053056741	0.002360268239205	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_004356825.1	5	10	144	55	0.192705459549512	0.00292493183835171	51.0268456375839	913.030769230769	-4.16133508780955	0.0148827414127896	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_004356895.1	11	2	138	63	2.50197772184076	0.352313696474434	144.825503355705	129.030769230769	0.166600540108548	0.532164605083277	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_008974855.1	128	40	21	25	3.78185657498117	0.000124464425650915	7492.40939597316	7616.36923076923	-0.0236736874891202	0.00215323456376082	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_008975185.1	3	7	146	58	0.171881918878637	0.00973962375754028	55.3288590604027	318.615384615385	-2.52571182945543	0.0351032272928014	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_009392475.1	2	11	147	54	0.067735381633009	4.7969347360412e-05	52.2953020134228	454.369230769231	-3.11911186465956	0.0012813274765547	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_009937205.1	15	18	134	47	0.29424349505914	0.00178192510846974	244.496644295302	654.215384615385	-1.41995101833802	0.010630104957423	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_011055585.1	136	49	13	16	3.39337204409964	0.00389870813354357	9368.67785234899	31629.4153846154	-1.75534952215085	0.0177493817658694	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_012960805.1	47	20	102	45	1.03659596681156	1	1146.97986577181	970.923076923077	0.24041116084879	1	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_012964335.1	20	4	129	61	2.35619949102176	0.158694540044129	509.691275167785	181.446153846154	1.49008217644007	0.319234365437609	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_012964845.1	17	8	132	57	0.91798973415924	0.820934296268431	305.536912751678	272.538461538462	0.164886843740469	0.90130584189276	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_012974305.1	10	11	139	54	0.355130340098248	0.0262338639702564	837.463087248322	1894.01538461538	-1.17735054105559	0.0825174266700793	interglacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_012974425.1	8	3	141	62	1.17171721572163	1	111.590604026846	135.4	-0.279012179853663	1	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_013203245.1	9	2	140	63	2.01923914177232	0.510309178480771	107.530201342282	65.0769230769231	0.724523963601072	0.669048936117441	neither	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
S__GCA_013215285.1	95	21	54	44	3.66230700498206	2.63153437556592e-05	4616.01342281879	1974.27692307692	1.22532305432789	0.000910510893945807	glacial_enriched	prev_10	mi_aracne	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_taxon_embedding_enrichment_pca.png	/src/results/ngraph/abundance_thresholding/deep_modules/prev_10/mi_aracne/figures/vgae_site_embedding_mis_pca.png	4
