threshold	method	source_core	relation	edge_type	taxon_from	taxon_to	signed_weight	weight	abs_weight
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_017368835.1	S__IMGVR_UViG_3300025296_001443	0.516995599939376	0.516995599939376	0.516995599939376
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300020182_000036	S__IMGVR_UViG_3300025296_001443	0.869033371108118	0.869033371108118	0.869033371108118
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300027861_000023	S__IMGVR_UViG_3300025296_001443	0.720590443765816	0.720590443765816	0.720590443765816
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300025653_000044	S__IMGVR_UViG_3300025296_001443	0.674408190225998	0.674408190225998	0.674408190225998
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__3300027791_27	S__3300025894_53	0.621210937320197	0.621210937320197	0.621210937320197
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_012964845.1	S__3300025894_53	0.371104195856334	0.371104195856334	0.371104195856334
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300020166_000001	S__3300025894_53	0.682421255835996	0.682421255835996	0.682421255835996
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__Schulz_GVMAG_S_1102104_120	S__GCF_002836475.1	0.611242935914383	0.611242935914383	0.611242935914383
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300047157_000078	S__IMGVR_UViG_3300025632_000006	0.744303580603794	0.744303580603794	0.744303580603794
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300024520_000070	S__IMGVR_UViG_3300025632_000006	0.705567186906552	0.705567186906552	0.705567186906552
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300020166_000001	S__IMGVR_UViG_3300025632_000006	0.553684970968964	0.553684970968964	0.553684970968964
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300028198_000003	S__IMGVR_UViG_3300025632_000006	0.662626577937837	0.662626577937837	0.662626577937837
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__3300024516_13	S__GCA_004356455.1	0.512508009370311	0.512508009370311	0.512508009370311
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__3300020300_16	S__GCA_004356455.1	0.521787916107973	0.521787916107973	0.521787916107973
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__IMGVR_UViG_3300031519_000018	S__GCA_004356455.1	0.383631913742249	0.383631913742249	0.383631913742249
