node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__IMGVR_UViG_3300046171_000179	taxon	-0.030933172	-0.74336433	-0.9103543	0.14986266	1.3883083	0.25390708	-0.49899143	0.2885542	0.8905401	0.8930489	0.924451	-0.22455214	0.8590338	-1.3627694	0.4651984	0.90859956	0.80882704	0.81999636	0.23961407	-0.103313506	-0.51215035	0.39463803	-1.3382763	-0.16318166	-0.41864285	-0.043735743	1.0632396	-0.9262216	-0.59645545	-1.1692896	-0.42580247	0.48913556
S__IMGVR_UViG_3300046532_001046	taxon	-0.029406399	-0.5670706	-0.73792344	0.32672575	1.1357478	0.09944414	-0.5580709	-0.078621864	0.68554246	0.5111846	0.7198256	-0.07167719	0.7509754	-1.0408263	0.55972093	0.7371508	0.70645726	0.76104546	-0.07733828	-0.17880033	-0.5291854	0.19709489	-1.3611146	0.006068036	-0.44435513	-0.2596119	1.0553322	-0.8800935	-0.51800907	-1.1124523	-0.49082476	0.61413145
S__IMGVR_UViG_3300047157_000078	taxon	-1.1577489	-0.57380563	1.1329248	1.5886165	-1.3169694	-1.1226102	-0.70632094	-0.33844882	-2.1529698	-0.6192714	-1.1784441	1.7078652	-0.7805937	1.4662564	0.9527364	-0.8000884	-0.17923954	-1.4944637	-1.6502662	-1.3598412	0.5658335	-1.8080423	0.23822427	-0.7570281	1.2639872	-1.7591583	-0.9578471	0.6296607	0.929986	0.2536756	0.7743895	1.4351153
S__IMGVR_UViG_3300047157_000086	taxon	0.11289185	-0.6513052	-0.9698055	-0.008584395	1.4573827	0.31580108	-0.40501884	0.20065367	0.97576886	0.68745065	0.94001806	-0.3739459	0.8634349	-1.3921527	0.35230386	0.98628455	0.88699836	0.8955538	0.35252672	0.104227886	-0.6518918	0.49058118	-1.3942211	-0.16858213	-0.3167863	0.03421986	1.2899883	-1.0092694	-0.62730944	-1.2828448	-0.5236082	0.5238645
S__IMGVR_UViG_3300047157_000094	taxon	0.14746563	-0.48915458	-0.714256	-0.035241116	1.2541335	-0.010945044	-0.29783684	0.05936712	1.4643133	0.8834518	1.2320281	-0.13737932	0.795042	-1.5836406	0.3776532	0.3601126	-0.028493047	0.76750076	0.15179384	0.26977807	-0.76269126	0.3978964	-1.2290196	0.37655422	-1.380708	0.1919485	0.5101609	-0.43691584	-1.3295717	-0.5712236	-0.621896	-0.5741414
S__IMGVR_UViG_3300047369_000202	taxon	0.017608166	-0.71898353	-0.95126575	-0.09359944	1.5379357	0.28131178	-0.43162388	-0.010146737	1.3249044	0.9438717	1.0052187	-0.19737422	0.9910925	-1.4281853	0.2015593	0.7804284	0.60131305	1.0567787	0.21696746	0.056969658	-0.57284355	0.50326425	-1.4354956	-0.009951338	-0.67679703	0.27357703	1.2416735	-0.6824014	-0.9274099	-0.8908432	-0.64288026	0.1678141
S__IMGVR_UViG_3300047668_001392	taxon	-0.04585681	-0.7732733	-0.9523684	-0.0522044	1.5006003	0.25825375	-0.46530002	0.05649203	1.2575134	1.0412438	1.0647851	-0.18594256	0.9958303	-1.4596041	0.28625554	0.7787082	0.6377545	1.0519817	0.17717394	-0.018691115	-0.50098026	0.5133773	-1.421197	-0.011771491	-0.71806216	0.2776259	1.1793658	-0.658265	-0.8808969	-0.90517616	-0.6059832	0.1458329
S__IMGVR_UViG_3300048018_000259	taxon	-0.24321735	-0.6744219	-0.7369554	0.30293304	1.2257142	0.085060135	-0.6556307	-0.086141884	0.85998946	0.8597058	0.82571304	0.050774038	0.8524483	-1.13217	0.5603983	0.6152213	0.58809865	0.847517	-0.16375883	-0.32072785	-0.41694498	0.25200284	-1.3214964	0.031907223	-0.7200577	-0.14742577	0.9152969	-0.67557925	-0.6378247	-0.8697008	-0.48702824	0.34237832
S__IMGVR_UViG_3300049783_000307	taxon	-0.40194616	-0.5274078	-0.6332491	0.41703346	0.997897	-0.15943861	-0.5896198	-0.0006842017	0.086810514	0.4451325	0.6548455	-0.24099839	0.74803233	-0.7121647	0.49822062	0.5272881	0.64368355	0.41666508	0.009294808	0.14111805	-0.38574052	-0.06984162	-1.1400301	-0.23908179	0.12704024	-0.6523154	0.6627029	-0.53112805	-0.27819264	-0.8038401	0.060504436	0.78199387
S__IMGVR_UViG_650627017_000001	taxon	0.08499515	-0.5282255	-0.7210658	0.26738787	1.0448351	0.11757174	-0.5084187	-0.07177782	0.62175965	0.38695478	0.67750263	-0.15691622	0.72841555	-1.0269632	0.55455095	0.7847148	0.76664644	0.6898128	-0.002613157	-0.1109854	-0.5367975	0.25220272	-1.3620684	-0.020718765	-0.33588475	-0.2763775	1.0183873	-0.9656625	-0.44223887	-1.208224	-0.4674803	0.673811
S__IMGVR_UViG_GVMAG-M-3300001718-3_000001	taxon	-0.49417096	-0.6509051	-0.4399471	0.5431398	0.7408913	-0.23262462	-0.6433063	0.057881594	-0.048711807	0.61411655	0.4452302	0.004928693	0.6972505	-0.60034466	0.6189215	0.38346612	0.49132687	0.24077205	-0.11479798	-0.120516986	-0.2090571	-0.21791178	-1.0099	-0.23119023	0.10081926	-0.75370693	0.34113312	-0.41134024	-0.23112997	-0.67326	0.18038034	0.76729155
S__IMGVR_UViG_GVMAG-M-3300021389-45_000001	taxon	0.020441175	-0.7417664	-0.9313298	-0.10584421	1.4944704	0.2566988	-0.42205608	-0.014308989	1.3313502	0.92526996	1.0100569	-0.19716918	1.0040141	-1.434157	0.20997307	0.7470819	0.6129267	1.0283016	0.21578637	0.061321966	-0.4877063	0.56004703	-1.4467633	0.01282428	-0.65180874	0.30961418	1.1601315	-0.6745168	-0.926124	-0.8999733	-0.6119677	0.13812698
