taxon	threshold	taxon_index	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	mean_abundance	prevalence_samples	prevalence_cores
S__GCA_004356405.1	3	98	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	7	3	300204	100	TRUE	GCA_004356405.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.467483635853948	1.40227417514366	0.843638130820418	7.13335739093436	60.1214953271028	0.018716577540107	0.75
S__GCA_004356455.1	3	99	d__Bacteria	p__Myxococcota_A	c__UBA9160	12	4	864913	100	TRUE	GCA_004356455.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.625	KEGG_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.228556177289992	1.94725268796556	1.00659566189763	8.90051356435271	386.042056074766	0.0320855614973262	1
S__GCA_004356775.1	3	100	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	4	2	91866	100	TRUE	GCA_004356775.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.580526995492071	1.29236595013806	0.821595598596791	7.01696607577727	39	0.0106951871657754	0.5
S__GCA_004356805.1	3	101	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	5	2	148577	100	TRUE	GCA_004356805.1	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.518838086458085	1.65346306585763	0.915232612349273	10.1940573373748	244.738317757009	0.0133689839572193	0.5
S__GCA_004356825.1	3	102	d__Bacteria	p__KSB1	c__UBA2214	15	4	1632870	100	TRUE	GCA_004356825.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.6	KEGG_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.129848357003959	2.01235025626948	1.04488064891488	9.03511845274022	312.85046728972	0.0401069518716578	1
S__GCA_004356895.1	3	103	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	13	4	788695	100	TRUE	GCA_004356895.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.67;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.228053990331659	1.83815117239158	0.989785170638298	8.04450415621881	140.028037383178	0.0347593582887701	1
S__GCA_004356925.1	3	104	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	3	2	98064	100	TRUE	GCA_004356925.1	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.613627476410933	1.2220465998616	0.800662184623625	8.11262051688515	46.7476635514019	0.00802139037433155	0.5
S__GCA_004376075.1	3	105	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	7	2	432430	100	TRUE	GCA_004376075.1	Dehalococcoidia	Diagenetic	Diagenetic_acetogen	diagenetic_in_situ	CO2	Tier1_taxonomy_conserved	0.85	GTDB_ACETO_DIAG	""		""	""	""	acsB/fhs (WL pathway)	Drake et al. 2008 Ann NY Acad Sci; Ragsdale & Pierce 2008 Biochim Biophys Acta	10.1196/annals.1419.016; 10.1016/j.bbapap.2008.08.012	""	-0.391280522160718	2.11932567338174	1.05053591484966	10.8433982368334	737.705607476635	0.018716577540107	0.5
S__GCA_004376185.1	3	106	d__Bacteria	p__Aerophobota	c__Aerophobia	3	1	349108	100	TRUE	GCA_004376185.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.614588242205753	1.22581810947647	0.804468660449079	7.58810537052789	53.1542056074766	0.00802139037433155	0.25
S__GCA_008638035.1	3	107	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	7	3	254669	100	TRUE	GCA_008638035.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.470124593676699	1.16284418994215	0.76998919292581	5.76601964815492	54.7990654205607	0.018716577540107	0.75
S__GCA_008974855.1	3	108	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	168	4	4576428	100	TRUE	GCA_008974855.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	6.67920030982875	3.63047240084366	6.73199705908219	10.5071578994663	7530.06074766355	0.449197860962567	1
S__GCA_008974985.1	3	109	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	4	3	208422	100	TRUE	GCA_008974985.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.585411716213186	1.20404471882193	0.797878664950624	6.67230084478578	28.7616822429907	0.0106951871657754	0.75
S__GCA_008975185.1	3	110	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	10	4	293163	100	TRUE	GCA_008975185.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.335578348991288	1.89440340752553	1.01591166136539	8.24048657896129	135.299065420561	0.0267379679144385	1
S__GCA_009392475.1	3	111	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	13	4	691453	100	TRUE	GCA_009392475.1	Dehalococcoidia	Diagenetic	Diagenetic_acetogen	diagenetic_in_situ	CO2	Tier1_taxonomy_conserved	0.85	GTDB_ACETO_DIAG	""		""	""	""	acsB/fhs (WL pathway)	Drake et al. 2008 Ann NY Acad Sci; Ragsdale & Pierce 2008 Biochim Biophys Acta	10.1196/annals.1419.016; 10.1016/j.bbapap.2008.08.012	""	-0.212866700494095	1.97720082707411	1.04446693695223	7.71586646074881	174.420560747664	0.0347593582887701	1
S__GCA_009937205.1	3	112	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	33	4	909041	100	TRUE	GCA_009937205.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	0.564438961044127	2.53819267799367	1.38351247752737	7.58187817656874	368.943925233645	0.0882352941176471	1
S__GCA_011049715.1	3	113	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	4	1	928689	100	TRUE	GCA_011049715.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""	-0.566759159902183	1.42714175770746	0.853990806868685	8.23244195263474	84.1728971962617	0.0106951871657754	0.25
S__GCA_011055585.1	3	114	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	185	4	9331334	100	TRUE	GCA_011055585.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA	""		""	""	""	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	7.71650444487929	3.22405638065863	7.72429482414191	11.7270164879106	16130.1168224299	0.494652406417112	1
S__GCA_012959275.1	3	115	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	4	2	183237	100	TRUE	GCA_012959275.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	-0.582111726669241	1.00225566273223	0.741937735000158	4.42708524062165	34.2476635514019	0.0106951871657754	0.5
S__GCA_012960055.1	3	116	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	3	2	25104	100	TRUE	GCA_012960055.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.619951104296479	1.09261437328096	0.770694848252233	6.23405126135037	27.2242990654206	0.00802139037433155	0.5
S__GCA_012960805.1	3	117	d__Bacteria	p__Bacteroidota	c__Bacteroidia	67	4	1417902	100	TRUE	GCA_012960805.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	1.97630887906861	3.41633365759996	2.39922172489496	8.01143453591901	1093.5046728972	0.179144385026738	1
S__GCA_012960835.1	3	118	d__Bacteria	p__Bacteroidota	c__Bacteroidia	4	2	301322	100	TRUE	GCA_012960835.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.582634622855895	0.999674348596244	0.741414838813503	4.35526723921497	33.2616822429907	0.0106951871657754	0.5
S__GCA_012961035.1	3	119	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	4	2	192840	100	TRUE	GCA_012961035.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.88	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.578597021842199	1.10945131875257	0.768381671477388	6.20273775458262	41.3831775700935	0.0106951871657754	0.5
S__GCA_012964335.1	3	120	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	24	4	835386	100	TRUE	GCA_012964335.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	0.243338171073763	2.18820596465527	1.14576276088568	7.44780869155977	409.990654205607	0.0641711229946524	1
S__GCA_012964845.1	3	121	d__Bacteria	p__Marinisomatota	c__Marinisomatia	25	3	429559	100	TRUE	GCA_012964845.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.254051408799151	2.20209561028073	1.1655028557573	7.12107556500741	295.514018691589	0.0668449197860963	0.75
S__GCA_012974305.1	3	122	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	21	3	2526358	100	TRUE	GCA_012974305.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.245131073326571	3.12279503955102	1.58457762487592	10.0617178465561	1158.3785046729	0.0561497326203209	0.75
S__GCA_012974425.1	3	123	d__Bacteria	p__Desulfobacterota	c__Desulfuromonadia	11	3	379876	100	TRUE	GCA_012974425.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_taxonomy_conserved	0.85	GTDB_SRB_DIAG	""		""	""	""	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""	-0.307579605245954	1.79117162508162	0.972629799461958	8.67853825453356	118.822429906542	0.0294117647058824	0.75
S__GCA_013203245.1	3	124	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	11	2	599228	100	TRUE	GCA_013203245.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0;W00008:0.33;W00010:1;W00011:0.25	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.314553199971353	1.59953385317922	0.900349275858667	7.79144631746782	94.6355140186916	0.0294117647058824	0.5
S__GCA_013215285.1	3	125	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	116	4	2733650	100	TRUE	GCA_013215285.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	4.14581355454401	4.10051607569997	4.37391152737683	10.594577424374	3813.61682242991	0.310160427807487	1
S__GCA_013390475.1	3	126	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	123	4	3264169	100	TRUE	GCA_013390475.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	4.33244670598086	3.94540842665945	4.48894038896427	9.83227734610162	2905.93925233645	0.328877005347594	1
S__GCA_013390745.1	3	127	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	6	2	142081	100	TRUE	GCA_013390745.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	-0.501900479987283	1.41005739108806	0.84952168890274	6.70302362690366	60.7803738317757	0.0160427807486631	0.5
S__GCA_013911135.1	3	128	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	170	4	7123614	100	TRUE	GCA_013911135.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	6.54682700326204	3.44663673594934	6.5796461523429	10.6045070167388	6261.09813084112	0.454545454545455	1
S__GCA_014238785.1	3	129	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	5	2	290304	100	TRUE	GCA_014238785.1	Particle_heterotroph	Particle-attached	Unknown	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.543626528474886	1.08083393512713	0.756523169266279	5.60922557883407	43.0233644859813	0.0133689839572193	0.5
S__GCA_014384445.1	3	130	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	5	2	262738	100	TRUE	GCA_014384445.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA	""		""	""	""	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	-0.547763465570401	1.02638877317079	0.743265237628858	4.55779388540559	36.1495327102804	0.0133689839572193	0.5
S__GCA_014384505.1	3	131	d__Bacteria	p__Bacteroidota	c__Bacteroidia	48	4	1187009	100	TRUE	GCA_014384505.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	1.18429473274465	2.98702811791923	1.796798844318	7.82579901802951	622.799065420561	0.128342245989305	1
S__GCA_015492195.1	3	132	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	6	2	146906	100	TRUE	GCA_015492195.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""	-0.483317783717418	1.58620740467049	0.895194827538017	9.35171686198406	129.224299065421	0.0160427807486631	0.5
S__GCA_015658585.1	3	133	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	4	2	38670	100	TRUE	GCA_015658585.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	-0.581535013201376	1.05381873543599	0.754544743257716	5.28476384969028	35.3504672897196	0.0106951871657754	0.5
S__GCA_015658965.1	3	134	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	3	3	33259	100	TRUE	GCA_015658965.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""	-0.61265926846694	1.30058668118735	0.824065788717368	7.77203020980232	54.4485981308411	0.00802139037433155	0.75
S__GCA_015659035.1	3	135	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	17	4	1222976	100	TRUE	GCA_015659035.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.75;W00008:1;W00010:0;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.012724701368372	2.39464823644193	1.21479696661174	9.86282645415019	618.196261682243	0.0454545454545455	1
S__GCA_015659465.1	3	136	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	3	2	274942	100	TRUE	GCA_015659465.1	Nitrification_AOB	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOB_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Kowalchuk & Stephen 2001 Annu Rev Microbiol	10.1146/annurev.micro.55.1.485	""	-0.620169400148262	1.13136452544811	0.780965849647534	6.2299149108523	26.4439252336449	0.00802139037433155	0.5
S__GCA_015659595.1	3	137	d__Bacteria	p__Myxococcota_A	c__UBA9160	15	4	1294758	100	TRUE	GCA_015659595.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.0846733592641778	1.94782371781199	1.00413594875187	8.48881876379277	463.102803738318	0.0401069518716578	1
S__GCA_016276965.1	3	138	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	107	4	1556076	100	TRUE	GCA_016276965.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA	""		""	""	""	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	3.68315572952267	4.06457048512392	3.99370604718798	9.56506020266367	2159.91588785047	0.286096256684492	1
S__GCA_016777225.1	3	139	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	40	4	1246126	100	TRUE	GCA_016777225.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	0.957658050956745	3.28792875700828	1.88333658162945	8.65049860419791	1021.42056074766	0.106951871657754	1
S__GCA_016777365.1	3	140	d__Bacteria	p__Bacteroidota	c__Bacteroidia	11	2	166679	100	TRUE	GCA_016777365.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.296162287487681	1.84286255462374	0.990586971502776	7.38963600276839	133.397196261682	0.0294117647058824	0.5
S__GCA_016782865.1	3	141	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	4	2	4459679	100	TRUE	GCA_016782865.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.576075580679602	1.48581088528717	0.880688536844171	9.07452024231702	58.2196261682243	0.0106951871657754	0.5
S__GCA_016838795.1	3	142	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	91	4	3295789	100	TRUE	GCA_016838795.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	3.06793999582097	4.41704370452328	3.79169108517013	10.5206818731955	2464.17757009346	0.24331550802139	1
S__GCA_016838825.1	3	143	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	44	4	841098	100	TRUE	GCA_016838825.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	1.11234092298486	3.37818472760629	1.97245382996883	10.5653880098799	1727.69626168224	0.117647058823529	1
S__GCA_016838845.1	3	144	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	146	4	7811028	100	TRUE	GCA_016838845.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	5.81950162930077	4.37883930677427	6.05619010015918	10.9940015094439	10187.2663551402	0.390374331550802	1
S__GCA_017368835.1	3	145	d__Bacteria	p__Planctomycetota	c__Brocadiae	10	3	1501677	100	TRUE	GCA_017368835.1	Anammox	N-loss	Anammox_N_cycle	particle_associated	NO2-/NH4+	Tier1_kegg_present	0.968888888888889	KEGG_ANAMMOX	present	0.888888888888889	M00973	M00973:0.89	K20932	hzsA/hzsB (K20932/K20933)	Strous et al. 1999 Nature; Kartal et al. 2011 Nat Rev Microbiol	10.1038/22749; 10.1038/nrmicro2699	""	-0.333317323761502	1.91243627800606	1.0161111866836	10.1341543799044	186.728971962617	0.0267379679144385	0.75
S__GCA_017854145.1	3	146	d__Bacteria	p__Bacteroidota	c__Bacteroidia	46	4	1407668	100	TRUE	GCA_017854145.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	1.09596835422817	3.07442101607111	1.83471610704372	8.11868573908833	589.257009345794	0.122994652406417	1
S__GCA_018656365.1	3	147	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	6	2	149249	100	TRUE	GCA_018656365.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA	""		""	""	""	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	-0.510679082379249	1.29535454719664	0.816007530846463	6.47027865436118	42.6121495327103	0.0160427807486631	0.5
S__GCA_018666335.1	3	148	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	4	2	111474	100	TRUE	GCA_018666335.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.583706579378715	1.14269209624994	0.781327077126654	6.67384846819073	34.1495327102804	0.0106951871657754	0.5
S__GCA_018673385.1	3	149	d__Bacteria	p__Bacteroidota	c__Bacteroidia	12	2	317852	100	TRUE	GCA_018673385.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.27066415786907	1.56300534600536	0.883459652421071	6.37829508266686	113.658878504673	0.0320855614973262	0.5
S__GCA_018695965.1	3	150	d__Bacteria	p__Bacteroidota	c__Bacteroidia	3	2	117839	100	TRUE	GCA_018695965.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.61934960476334	1.13833581195059	0.782549688646097	6.59107163357496	28.4252336448598	0.00802139037433155	0.5
